图片ID,图片答案,音频ID,音频内容,使用拼音,包含志愿者声音,包含明显噪声,发音标准程度,认知正确性,讯飞中文语音测试结果,讯飞拼音,标准拼音,讯飞数据,讯飞判定
VE05000126,蚯蚓,1604T0605VE05000126VE01276,0,,,,,0,认识吗？,"['ren', 'shi', 'ma']",['qiu-yin'],"{""word"": ""\u8ba4\u8bc6\u5417\uff1f"", ""pinyin"": ""['ren', 'shi', 'ma']"", ""nearest"": [""ren"", ""shi""], ""minDis"": 3.0}",0
VE05000126,蚯蚓,1630T0505VE05000126VE01276,蚯蚓,,,,3,1,,[''],['qiu-yin'],{},-1
VE05000126,蚯蚓,1639T0505VE05000126VE01276,蚯蚓,,,,3,1,球眼,"['qiu', 'yan']",['qiu-yin'],"{""word"": ""\u7403\u773c"", ""pinyin"": ""['qiu', 'yan']"", ""nearest"": [""qiu"", ""yan""], ""minDis"": 0.5}",0
VE05000126,蚯蚓,1650T0605VE05000126VE01276,蚯蚓,,,,4,1,,[''],['qiu-yin'],{},-1
VE05000126,蚯蚓,1653T0505VE05000126VE01276,1,,,,,0,嗯嗯嗯嗯周游流这个消息,"['en', 'en', 'en', 'en', 'zhou', 'you', 'liu', 'zhe', 'ge', 'xiao', 'xi']",['qiu-yin'],"{""word"": ""\u55ef\u55ef\u55ef\u55ef\u5468\u6e38\u6d41\u8fd9\u4e2a\u6d88\u606f"", ""pinyin"": ""['en', 'en', 'en', 'en', 'zhou', 'you', 'liu', 'zhe', 'ge', 'xiao', 'xi']"", ""nearest"": [""you"", ""liu""], ""minDis"": 1.95}",0
VE05000126,蚯蚓,1658T0305VE05000126VE01276,1,,,,,0,呃找那个董事长,"['e', 'zhao', 'na', 'ge', 'dong', 'shi', 'chang']",['qiu-yin'],"{""word"": ""\u5443\u627e\u90a3\u4e2a\u8463\u4e8b\u957f"", ""pinyin"": ""['e', 'zhao', 'na', 'ge', 'dong', 'shi', 'chang']"", ""nearest"": [""na"", ""ge""], ""minDis"": 3.0}",0
VE05000126,蚯蚓,1688T0605VE05000126VE01276,蚯蚓,,,,4,1,秋雨,"['qiu', 'yu']",['qiu-yin'],"{""word"": ""\u79cb\u96e8"", ""pinyin"": ""['qiu', 'yu']"", ""nearest"": [""qiu"", ""yu""], ""minDis"": 1.0}",0
VE05000126,蚯蚓,1619058954412T0502VE05000126VE012761619059228443,蚯蚓,,,,5,1,,[''],['qiu-yin'],{},-1
VE05000126,蚯蚓,1619085457825T0501VE05000126VE012761619085740429,0,,,,,0,,[''],['qiu-yin'],{},-1
VE05000126,蚯蚓,1619085458710T0502VE05000126VE012761619085954788,0,,,,,0,录音时长有限制的这个,"['lu', 'yin', 'shi', 'chang', 'you', 'xian', 'zhi', 'de', 'zhe', 'ge']",['qiu-yin'],"{""word"": ""\u5f55\u97f3\u65f6\u957f\u6709\u9650\u5236\u7684\u8fd9\u4e2a"", ""pinyin"": ""['lu', 'yin', 'shi', 'chang', 'you', 'xian', 'zhi', 'de', 'zhe', 'ge']"", ""nearest"": [""lu"", ""yin""], ""minDis"": 1.0}",0
VE05000126,蚯蚓,1619139362036T0505VE05000126VE012761619139609979,0,,,,,0,嗯,['en'],['qiu-yin'],"{""word"": ""\u55ef"", ""pinyin"": ""['en']""}",-1
VE05000126,蚯蚓,1619139674735T0305VE05000126VE012761619140101133,0,,,,,0,然后再看,"['ran', 'hou', 'zai', 'kan']",['qiu-yin'],"{""word"": ""\u7136\u540e\u518d\u770b"", ""pinyin"": ""['ran', 'hou', 'zai', 'kan']"", ""nearest"": [""hou"", ""zai""], ""minDis"": 2.45}",0
VE05000126,蚯蚓,1619139998071T0405VE05000126VE012761619140199937,蚯蚓,,,,3,1,,[''],['qiu-yin'],{},-1
VE05000126,蚯蚓,1619140177098T0505VE05000126VE012761619140598248,虫子,,1,,4,0,橙子、橙子,"['cheng', 'zi', 'cheng', 'zi']",['qiu-yin'],"{""word"": ""\u6a59\u5b50\u3001\u6a59\u5b50"", ""pinyin"": ""['cheng', 'zi', 'cheng', 'zi']"", ""nearest"": [""zi"", ""cheng""], ""minDis"": 3.0}",0
VE05000126,蚯蚓,1619141317920T0505VE05000126VE012761619141557544,蚂蚁,,,,3,0,满意,"['man', 'yi']",['qiu-yin'],"{""word"": ""\u6ee1\u610f"", ""pinyin"": ""['man', 'yi']"", ""nearest"": [""man"", ""yi""], ""minDis"": 2.0}",0
VE05000126,蚯蚓,1619141757575T0405VE05000126VE012761619142007046,蛇,,,,3,0,谁？啊,"['shui', 'a']",['qiu-yin'],"{""word"": ""\u8c01\uff1f\u554a"", ""pinyin"": ""['shui', 'a']"", ""nearest"": [""shui"", ""a""], ""minDis"": 3.5}",0
VE05000126,蚯蚓,1619142411224T0305VE05000126VE012761619142679762,0,,,,,0,嗯,['en'],['qiu-yin'],"{""word"": ""\u55ef"", ""pinyin"": ""['en']""}",-1
VE05000126,蚯蚓,1619144180422T0305VE05000126VE012761619144461515,大黄鳝,,,,3,0,啊我在,"['a', 'wo', 'zai']",['qiu-yin'],"{""word"": ""\u554a\u6211\u5728"", ""pinyin"": ""['a', 'wo', 'zai']"", ""nearest"": [""a"", ""wo""], ""minDis"": 3.0}",0
VE05000126,蚯蚓,1619144815875T0305VE05000126VE012761619145057848,蚯,,,,3,0,,[''],['qiu-yin'],{},-1
VE05000126,蚯蚓,1619145146929T0605VE05000126VE012761619145374958,蚯蚓,,,,4,1,这是什么？秋影,"['zhe', 'shi', 'shen', 'me', 'qiu', 'ying']",['qiu-yin'],"{""word"": ""\u8fd9\u662f\u4ec0\u4e48\uff1f\u79cb\u5f71"", ""pinyin"": ""['zhe', 'shi', 'shen', 'me', 'qiu', 'ying']"", ""nearest"": [""qiu"", ""ying""], ""minDis"": 0.25}",0
VE05000126,蚯蚓,1619145327067T0405VE05000126VE012761619145588598,1,,,,,0,噢,['o'],['qiu-yin'],"{""word"": ""\u5662"", ""pinyin"": ""['o']""}",-1
VE05000126,蚯蚓,1619145438274T0305VE05000126VE012761619145657194,是蛇,,,,4,0,是蛇,"['shi', 'she']",['qiu-yin'],"{""word"": ""\u662f\u86c7"", ""pinyin"": ""['shi', 'she']"", ""nearest"": [""shi"", ""she""], ""minDis"": 3.5}",0
VE05000126,蚯蚓,1619147428694T0405VE05000126VE012761619147704369,虫子,,,,2,0,橙子,"['cheng', 'zi']",['qiu-yin'],"{""word"": ""\u6a59\u5b50"", ""pinyin"": ""['cheng', 'zi']"", ""nearest"": [""cheng"", ""zi""], ""minDis"": 3.5}",0
VE05000126,蚯蚓,1619147576576T0605VE05000126VE012761619147750715,蚯蚓,,,,3,1,所以,"['suo', 'yi']",['qiu-yin'],"{""word"": ""\u6240\u4ee5"", ""pinyin"": ""['suo', 'yi']"", ""nearest"": [""suo"", ""yi""], ""minDis"": 2.0}",0
VE05000126,蚯蚓,1619147712122T0405VE05000126VE012761619147938872,虫子,,,,3,0,名字,"['ming', 'zi']",['qiu-yin'],"{""word"": ""\u540d\u5b57"", ""pinyin"": ""['ming', 'zi']"", ""nearest"": [""ming"", ""zi""], ""minDis"": 2.5}",0
VE05000126,蚯蚓,1619151122230T0605VE05000126VE012761619151311571,邱,,,,2,0,,[''],['qiu-yin'],{},-1
VE05000126,蚯蚓,1619151573076T0605VE05000126VE012761619151831161,0,,,,,0,嗯好,"['en', 'hao']",['qiu-yin'],"{""word"": ""\u55ef\u597d"", ""pinyin"": ""['en', 'hao']"", ""nearest"": [""en"", ""hao""], ""minDis"": 3.0}",0
VE05000126,蚯蚓,1619151623026T0505VE05000126VE012761619151860384,蛇,,,,2,0,行,['xing'],['qiu-yin'],"{""word"": ""\u884c"", ""pinyin"": ""['xing']""}",-1
VE05000126,蚯蚓,1619158045068T0405VE05000126VE012761619158215202,1,,,,,0,猴子,"['hou', 'zi']",['qiu-yin'],"{""word"": ""\u7334\u5b50"", ""pinyin"": ""['hou', 'zi']"", ""nearest"": [""hou"", ""zi""], ""minDis"": 1.95}",0
VE05000126,蚯蚓,1619158220729T0405VE05000126VE012761619158467635,蛇,,,,3,0,什么干什么？,"['shen', 'me', 'gan', 'shen', 'me']",['qiu-yin'],"{""word"": ""\u4ec0\u4e48\u5e72\u4ec0\u4e48\uff1f"", ""pinyin"": ""['shen', 'me', 'gan', 'shen', 'me']"", ""nearest"": [""me"", ""gan""], ""minDis"": 2.5}",0
VE05000126,蚯蚓,1619158486998T0405VE05000126VE012761619158745959,1,,,,,0,和正,"['he', 'zheng']",['qiu-yin'],"{""word"": ""\u548c\u6b63"", ""pinyin"": ""['he', 'zheng']"", ""nearest"": [""he"", ""zheng""], ""minDis"": 3.5}",0
VE05000126,蚯蚓,1619158604943T0405VE05000126VE012761619158859112,这个是虫子,,,,4,0,如果是橙子,"['ru', 'guo', 'shi', 'cheng', 'zi']",['qiu-yin'],"{""word"": ""\u5982\u679c\u662f\u6a59\u5b50"", ""pinyin"": ""['ru', 'guo', 'shi', 'cheng', 'zi']"", ""nearest"": [""ru"", ""guo""], ""minDis"": 2.5}",0
VE05000126,蚯蚓,1619159248459T0505VE05000126VE012761619159506626,蛇,,,,2,0,啊,['a'],['qiu-yin'],"{""word"": ""\u554a"", ""pinyin"": ""['a']""}",-1
VE05000126,蚯蚓,1619159528269T0305VE05000126VE012761619159855819,蚯蚓,,,,4,1,都已经,"['du', 'yi', 'jing']",['qiu-yin'],"{""word"": ""\u90fd\u5df2\u7ecf"", ""pinyin"": ""['du', 'yi', 'jing']"", ""nearest"": [""du"", ""yi""], ""minDis"": 1.5}",0
VE05000126,蚯蚓,1619160509371T0305VE05000126VE012761619160757299,小蛇,,,,3,0,小时,"['xiao', 'shi']",['qiu-yin'],"{""word"": ""\u5c0f\u65f6"", ""pinyin"": ""['xiao', 'shi']"", ""nearest"": [""xiao"", ""shi""], ""minDis"": 2.9}",0
VE05000127,后面,------------------------------------------------,--------------------,------------,--------------,------------,--------,----------,---------------------,,['hou-mian'],{},-1
VE05000127,后面,1606T0602VE05000127VE00996,后面,,,,4,1,后面,"['hou', 'mian']",['hou-mian'],"{""word"": ""\u540e\u9762"", ""pinyin"": ""['hou', 'mian']"", ""nearest"": [""hou"", ""mian""], ""minDis"": 0.0}",1
VE05000127,后面,1646T0602VE05000127VE00996,旁边,,,,4,0,是不是欢迎你来，旁边,"['shi', 'bu', 'shi', 'huan', 'ying', 'ni', 'lai', 'pang', 'bian']",['hou-mian'],"{""word"": ""\u662f\u4e0d\u662f\u6b22\u8fce\u4f60\u6765\uff0c\u65c1\u8fb9"", ""pinyin"": ""['shi', 'bu', 'shi', 'huan', 'ying', 'ni', 'lai', 'pang', 'bian']"", ""nearest"": [""shi"", ""huan""], ""minDis"": 2.5}",0
VE05000127,后面,1691T0602VE05000127VE00996,打,,,,4,0,打打,"['da', 'da']",['hou-mian'],"{""word"": ""\u6253\u6253"", ""pinyin"": ""['da', 'da']"", ""nearest"": [""da"", ""da""], ""minDis"": 3.0}",0
VE05000127,后面,1619080829589T0503VE05000127VE009961619080975643,0,,,,,0,,[''],['hou-mian'],{},-1
VE05000127,后面,1619084456964T0503VE05000127VE009961619084585904,0,,,,,0,,[''],['hou-mian'],{},-1
VE05000127,后面,1619084459872T0505VE05000127VE009961619085069960,0,,,,,0,报上面配置好了，这是一种没看到问题,"['bao', 'shang', 'mian', 'pei', 'zhi', 'hao', 'le', 'zhe', 'shi', 'yi', 'zhong', 'mei', 'kan', 'dao', 'wen', 'ti']",['hou-mian'],"{""word"": ""\u62a5\u4e0a\u9762\u914d\u7f6e\u597d\u4e86\uff0c\u8fd9\u662f\u4e00\u79cd\u6ca1\u770b\u5230\u95ee\u9898"", ""pinyin"": ""['bao', 'shang', 'mian', 'pei', 'zhi', 'hao', 'le', 'zhe', 'shi', 'yi', 'zhong', 'mei', 'kan', 'dao', 'wen', 'ti']"", ""nearest"": [""shang"", ""mian""], ""minDis"": 2.0}",0
VE05000127,后面,1619142213345T0602VE05000127VE009961619142543755,1,,1,,,0,外面外面那它在它的前面左边右边还是什么？上面下面还是哪里？然后你是不是,"['wai', 'mian', 'wai', 'mian', 'na', 'ta', 'zai', 'ta', 'de', 'qian', 'mian', 'zuo', 'bian', 'you', 'bian', 'huan', 'shi', 'shen', 'me', 'shang', 'mian', 'xia', 'mian', 'huan', 'shi', 'na', 'li', 'ran', 'hou', 'ni', 'shi', 'bu', 'shi']",['hou-mian'],"{""word"": ""\u5916\u9762\u5916\u9762\u90a3\u5b83\u5728\u5b83\u7684\u524d\u9762\u5de6\u8fb9\u53f3\u8fb9\u8fd8\u662f\u4ec0\u4e48\uff1f\u4e0a\u9762\u4e0b\u9762\u8fd8\u662f\u54ea\u91cc\uff1f\u7136\u540e\u4f60\u662f\u4e0d\u662f"", ""pinyin"": ""['wai', 'mian', 'wai', 'mian', 'na', 'ta', 'zai', 'ta', 'de', 'qian', 'mian', 'zuo', 'bian', 'you', 'bian', 'huan', 'shi', 'shen', 'me', 'shang', 'mian', 'xia', 'mian', 'huan', 'shi', 'na', 'li', 'ran', 'hou', 'ni', 'shi', 'bu', 'shi']"", ""nearest"": [""you"", ""bian""], ""minDis"": 1.0}",0
VE05000127,后面,1619146005719T0602VE05000127VE009961619146329753,1,,1,,,0,这球的正方前后左右上下哪个地方？在,"['zhe', 'qiu', 'de', 'zheng', 'fang', 'qian', 'hou', 'zuo', 'you', 'shang', 'xia', 'na', 'ge', 'di', 'fang', 'zai']",['hou-mian'],"{""word"": ""\u8fd9\u7403\u7684\u6b63\u65b9\u524d\u540e\u5de6\u53f3\u4e0a\u4e0b\u54ea\u4e2a\u5730\u65b9\uff1f\u5728"", ""pinyin"": ""['zhe', 'qiu', 'de', 'zheng', 'fang', 'qian', 'hou', 'zuo', 'you', 'shang', 'xia', 'na', 'ge', 'di', 'fang', 'zai']"", ""nearest"": [""hou"", ""zuo""], ""minDis"": 2.0}",0
VE05000127,后面,1619147343112T0602VE05000127VE009961619147527360,开关,,,,3,0,开关,"['kai', 'guan']",['hou-mian'],"{""word"": ""\u5f00\u5173"", ""pinyin"": ""['kai', 'guan']"", ""nearest"": [""kai"", ""guan""], ""minDis"": 2.5}",0
VE05000127,后面,1619151098317T0602VE05000127VE009961619151323172,旁边吧,,,,4,0,嗯旁边吧,"['en', 'pang', 'bian', 'ba']",['hou-mian'],"{""word"": ""\u55ef\u65c1\u8fb9\u5427"", ""pinyin"": ""['en', 'pang', 'bian', 'ba']"", ""nearest"": [""pang"", ""bian""], ""minDis"": 2.5}",0
VE05000128,掏,------------------------------------------------,--------------------,------------,--------------,------------,--------,----------,---------------------,,['tao'],{},-1
VE05000128,掏,1659T0302VE05000128VE01024,0,,,,,0,谁知,"['shui', 'zhi']",['tao'],"{""word"": ""\u8c01\u77e5"", ""pinyin"": ""['shui', 'zhi']"", ""nearest"": [""shui""], ""minDis"": 4.0}",0
VE05000128,掏,1727T0302VE05000128VE01024,0,,,,,0,,[''],['tao'],{},-1
VE05000128,掏,1619084459872T0505VE05000128VE010241619084976883,1,,,,,0,我想现场好了，我们这边肯定放,"['wo', 'xiang', 'xian', 'chang', 'hao', 'le', 'wo', 'men', 'zhe', 'bian', 'ken', 'ding', 'fang']",['tao'],"{""word"": ""\u6211\u60f3\u73b0\u573a\u597d\u4e86\uff0c\u6211\u4eec\u8fd9\u8fb9\u80af\u5b9a\u653e"", ""pinyin"": ""['wo', 'xiang', 'xian', 'chang', 'hao', 'le', 'wo', 'men', 'zhe', 'bian', 'ken', 'ding', 'fang']"", ""nearest"": [""hao""], ""minDis"": 1.0}",0
VE05000128,掏,1619142817322T0302VE05000128VE010241619143123712,0,,,,,0,东西,"['dong', 'xi']",['tao'],"{""word"": ""\u4e1c\u897f"", ""pinyin"": ""['dong', 'xi']"", ""nearest"": [""xi""], ""minDis"": 3.0}",0
VE05000128,掏,1619144112081T0302VE05000128VE010241619144468635,0,,,,,0,嗯嗯嗯,"['en', 'en', 'en']",['tao'],"{""word"": ""\u55ef\u55ef\u55ef"", ""pinyin"": ""['en', 'en', 'en']"", ""nearest"": [""en""], ""minDis"": 3.0}",0
VE05000128,掏,1619144882766T0302VE05000128VE010241619145182985,1,,,,,0,大山大大着拿苦大姐的东西,"['da', 'shan', 'da', 'da', 'zhao', 'na', 'ku', 'da', 'jie', 'de', 'dong', 'xi']",['tao'],"{""word"": ""\u5927\u5c71\u5927\u5927\u7740\u62ff\u82e6\u5927\u59d0\u7684\u4e1c\u897f"", ""pinyin"": ""['da', 'shan', 'da', 'da', 'zhao', 'na', 'ku', 'da', 'jie', 'de', 'dong', 'xi']"", ""nearest"": [""da""], ""minDis"": 1.9}",0
VE05000128,掏,1619145056250T0302VE05000128VE010241619145355459,1,,,,,0,嗯那个,"['en', 'na', 'ge']",['tao'],"{""word"": ""\u55ef\u90a3\u4e2a"", ""pinyin"": ""['en', 'na', 'ge']"", ""nearest"": [""na""], ""minDis"": 2.0}",0
VE05000128,掏,1619147629090T0302VE05000128VE010241619148479992,0,,,,,0,,[''],['tao'],{},-1
VE05000128,掏,1619159635156T0302VE05000128VE010241619160027172,0,,,,,0,嗯但是,"['en', 'dan', 'shi']",['tao'],"{""word"": ""\u55ef\u4f46\u662f"", ""pinyin"": ""['en', 'dan', 'shi']"", ""nearest"": [""dan""], ""minDis"": 1.9}",0
VE05000128,掏,1619159685699T0302VE05000128VE010241619159950227,他在装纸,,,,4,0,他在奔驰,"['ta', 'zai', 'ben', 'chi']",['tao'],"{""word"": ""\u4ed6\u5728\u5954\u9a70"", ""pinyin"": ""['ta', 'zai', 'ben', 'chi']"", ""nearest"": [""ta""], ""minDis"": 1.0}",0
VE05000129,刺,------------------------------------------------,--------------------,------------,--------------,------------,--------,----------,---------------------,,['ci'],{},-1
VE05000129,刺,1609T0604VE05000129VE00259,这个是刺猬,,,,4,1,这个是刺猬,"['zhe', 'ge', 'shi', 'ci', 'wei']",['ci'],"{""word"": ""\u8fd9\u4e2a\u662f\u523a\u732c"", ""pinyin"": ""['zhe', 'ge', 'shi', 'ci', 'wei']"", ""nearest"": [""ci""], ""minDis"": 0.0}",1
VE05000129,刺,1619080829589T0503VE05000129VE002591619080863649,0,,,,,0,可能选的时候,"['ke', 'neng', 'xuan', 'de', 'shi', 'hou']",['ci'],"{""word"": ""\u53ef\u80fd\u9009\u7684\u65f6\u5019"", ""pinyin"": ""['ke', 'neng', 'xuan', 'de', 'shi', 'hou']"", ""nearest"": [""shi""], ""minDis"": 1.6}",0
VE05000129,刺,1619084456964T0503VE05000129VE002591619084542757,0,,,,,0,粗那个呢,"['cu', 'na', 'ge', 'ni']",['ci'],"{""word"": ""\u7c97\u90a3\u4e2a\u5462"", ""pinyin"": ""['cu', 'na', 'ge', 'ni']"", ""nearest"": [""ni""], ""minDis"": 1.0}",0
VE05000129,刺,1619084459872T0505VE05000129VE002591619085032347,0,,,,,0,你记得肯定你记不住家呀,"['ni', 'ji', 'de', 'ken', 'ding', 'ni', 'ji', 'bu', 'zhu', 'jia', 'ya']",['ci'],"{""word"": ""\u4f60\u8bb0\u5f97\u80af\u5b9a\u4f60\u8bb0\u4e0d\u4f4f\u5bb6\u5440"", ""pinyin"": ""['ni', 'ji', 'de', 'ken', 'ding', 'ni', 'ji', 'bu', 'zhu', 'jia', 'ya']"", ""nearest"": [""ni""], ""minDis"": 1.0}",0
VE05000129,刺,1619140774883T0604VE05000129VE002591619141024891,1,,1,,,0,就是这个是在我里面的这个是你看这个是树干上它突出来的是什么？是什么？是那个刺,"['jiu', 'shi', 'zhe', 'ge', 'shi', 'zai', 'wo', 'li', 'mian', 'de', 'zhe', 'ge', 'shi', 'ni', 'kan', 'zhe', 'ge', 'shi', 'shu', 'gan', 'shang', 'ta', 'tu', 'chu', 'lai', 'de', 'shi', 'shen', 'me', 'shi', 'shen', 'me', 'shi', 'na', 'ge', 'ci']",['ci'],"{""word"": ""\u5c31\u662f\u8fd9\u4e2a\u662f\u5728\u6211\u91cc\u9762\u7684\u8fd9\u4e2a\u662f\u4f60\u770b\u8fd9\u4e2a\u662f\u6811\u5e72\u4e0a\u5b83\u7a81\u51fa\u6765\u7684\u662f\u4ec0\u4e48\uff1f\u662f\u4ec0\u4e48\uff1f\u662f\u90a3\u4e2a\u523a"", ""pinyin"": ""['jiu', 'shi', 'zhe', 'ge', 'shi', 'zai', 'wo', 'li', 'mian', 'de', 'zhe', 'ge', 'shi', 'ni', 'kan', 'zhe', 'ge', 'shi', 'shu', 'gan', 'shang', 'ta', 'tu', 'chu', 'lai', 'de', 'shi', 'shen', 'me', 'shi', 'shen', 'me', 'shi', 'na', 'ge', 'ci']"", ""nearest"": [""ci""], ""minDis"": 0.0}",1
VE05000129,刺,1619144432917T0604VE05000129VE002591619144776709,1,,1,,,0,仙人掌嗯那你看这个突出来的这个是什么小小的突出来的是吗？是这个吗？嗯这个还没打开，你看这个箭头很简单，它长出来这个尖尖的这个东西是刺,"['xian', 'ren', 'zhang', 'en', 'na', 'ni', 'kan', 'zhe', 'ge', 'tu', 'chu', 'lai', 'de', 'zhe', 'ge', 'shi', 'shen', 'me', 'xiao', 'xiao', 'de', 'tu', 'chu', 'lai', 'de', 'shi', 'ma', 'shi', 'zhe', 'ge', 'ma', 'en', 'zhe', 'ge', 'huan', 'mei', 'da', 'kai', 'ni', 'kan', 'zhe', 'ge', 'jian', 'tou', 'hen', 'jian', 'dan', 'ta', 'chang', 'chu', 'lai', 'zhe', 'ge', 'jian', 'jian', 'de', 'zhe', 'ge', 'dong', 'xi', 'shi', 'ci']",['ci'],"{""word"": ""\u4ed9\u4eba\u638c\u55ef\u90a3\u4f60\u770b\u8fd9\u4e2a\u7a81\u51fa\u6765\u7684\u8fd9\u4e2a\u662f\u4ec0\u4e48\u5c0f\u5c0f\u7684\u7a81\u51fa\u6765\u7684\u662f\u5417\uff1f\u662f\u8fd9\u4e2a\u5417\uff1f\u55ef\u8fd9\u4e2a\u8fd8\u6ca1\u6253\u5f00\uff0c\u4f60\u770b\u8fd9\u4e2a\u7bad\u5934\u5f88\u7b80\u5355\uff0c\u5b83\u957f\u51fa\u6765\u8fd9\u4e2a\u5c16\u5c16\u7684\u8fd9\u4e2a\u4e1c\u897f\u662f\u523a"", ""pinyin"": ""['xian', 'ren', 'zhang', 'en', 'na', 'ni', 'kan', 'zhe', 'ge', 'tu', 'chu', 'lai', 'de', 'zhe', 'ge', 'shi', 'shen', 'me', 'xiao', 'xiao', 'de', 'tu', 'chu', 'lai', 'de', 'shi', 'ma', 'shi', 'zhe', 'ge', 'ma', 'en', 'zhe', 'ge', 'huan', 'mei', 'da', 'kai', 'ni', 'kan', 'zhe', 'ge', 'jian', 'tou', 'hen', 'jian', 'dan', 'ta', 'chang', 'chu', 'lai', 'zhe', 'ge', 'jian', 'jian', 'de', 'zhe', 'ge', 'dong', 'xi', 'shi', 'ci']"", ""nearest"": [""ci""], ""minDis"": 0.0}",1
VE05000129,刺,1619146546065T0604VE05000129VE002591619146789487,刺,,,,5,1,,[''],['ci'],{},-1
VE05000129,刺,1619146580306T0604VE05000129VE002591619146786403,0,,,,,0,这个是什么？,"['zhe', 'ge', 'shi', 'shen', 'me']",['ci'],"{""word"": ""\u8fd9\u4e2a\u662f\u4ec0\u4e48\uff1f"", ""pinyin"": ""['zhe', 'ge', 'shi', 'shen', 'me']"", ""nearest"": [""shi""], ""minDis"": 1.6}",0
VE05000130,电池,------------------------------------------------,--------------------,------------,--------------,------------,--------,----------,---------------------,,['dian-chi'],{},-1
VE05000130,电池,1619083643741T0404VE05000130VE004041619084114022,0,,,,,0,不不不我明天看完之后，再说话,"['bu', 'bu', 'bu', 'wo', 'ming', 'tian', 'kan', 'wan', 'zhi', 'hou', 'zai', 'shuo', 'hua']",['dian-chi'],"{""word"": ""\u4e0d\u4e0d\u4e0d\u6211\u660e\u5929\u770b\u5b8c\u4e4b\u540e\uff0c\u518d\u8bf4\u8bdd"", ""pinyin"": ""['bu', 'bu', 'bu', 'wo', 'ming', 'tian', 'kan', 'wan', 'zhi', 'hou', 'zai', 'shuo', 'hua']"", ""nearest"": [""wan"", ""zhi""], ""minDis"": 1.4}",0
VE05000130,电池,1619084459872T0505VE05000130VE004041619085102082,0,,,,,0,为什么网点给我呀,"['wei', 'shen', 'me', 'wang', 'dian', 'gei', 'wo', 'ya']",['dian-chi'],"{""word"": ""\u4e3a\u4ec0\u4e48\u7f51\u70b9\u7ed9\u6211\u5440"", ""pinyin"": ""['wei', 'shen', 'me', 'wang', 'dian', 'gei', 'wo', 'ya']"", ""nearest"": [""dian"", ""gei""], ""minDis"": 1.5}",0
VE05000131,梯、楼梯,------------------------------------------------,--------------------,------------,--------------,------------,--------,----------,---------------------,,"['ti', 'lou-ti']",{},-1
VE05000131,梯、楼梯,1658T0305VE05000131VE00058,楼梯,,,1,3,1,嗯我没听,"['en', 'wo', 'mei', 'ting']","['ti', 'lou-ti']","{""word"": ""\u55ef\u6211\u6ca1\u542c"", ""pinyin"": ""['en', 'wo', 'mei', 'ting']"", ""nearest"": [""mei""], ""minDis"": 2.0}",0
VE05000131,梯、楼梯,1619058954412T0502VE05000131VE000581619059219562,梯子,,,,5,1,字,['zi'],"['ti', 'lou-ti']","{""word"": ""\u5b57"", ""pinyin"": ""['zi']"", ""nearest"": [""zi""], ""minDis"": 1.0}",0
VE05000131,梯、楼梯,1619080829589T0503VE05000131VE000581619081036853,0,,,,,0,谁知,"['shui', 'zhi']","['ti', 'lou-ti']","{""word"": ""\u8c01\u77e5"", ""pinyin"": ""['shui', 'zhi']"", ""nearest"": [""zhi""], ""minDis"": 2.0}",0
VE05000131,梯、楼梯,1619084456964T0503VE05000131VE000581619084845119,0,,,,,0,谁知,"['shui', 'zhi']","['ti', 'lou-ti']","{""word"": ""\u8c01\u77e5"", ""pinyin"": ""['shui', 'zhi']"", ""nearest"": [""zhi""], ""minDis"": 2.0}",0
VE05000131,梯、楼梯,1619085458710T0502VE05000131VE000581619085929142,0,,,,,0,这一段时间就是说,"['zhe', 'yi', 'duan', 'shi', 'jian', 'jiu', 'shi', 'shuo']","['ti', 'lou-ti']","{""word"": ""\u8fd9\u4e00\u6bb5\u65f6\u95f4\u5c31\u662f\u8bf4"", ""pinyin"": ""['zhe', 'yi', 'duan', 'shi', 'jian', 'jiu', 'shi', 'shuo']"", ""nearest"": [""yi""], ""minDis"": 1.0}",0
VE05000131,梯、楼梯,1619139674735T0305VE05000131VE000581619139957501,1,,1,,,0,天什么字？,"['tian', 'shen', 'me', 'zi']","['ti', 'lou-ti']","{""word"": ""\u5929\u4ec0\u4e48\u5b57\uff1f"", ""pinyin"": ""['tian', 'shen', 'me', 'zi']"", ""nearest"": [""zi""], ""minDis"": 1.0}",0
VE05000131,梯、楼梯,1619142411224T0305VE05000131VE000581619142575102,1,,,,,0,可是我可以画画,"['ke', 'shi', 'wo', 'ke', 'yi', 'hua', 'hua']","['ti', 'lou-ti']","{""word"": ""\u53ef\u662f\u6211\u53ef\u4ee5\u753b\u753b"", ""pinyin"": ""['ke', 'shi', 'wo', 'ke', 'yi', 'hua', 'hua']"", ""nearest"": [""yi""], ""minDis"": 1.0}",0
VE05000131,梯、楼梯,1619144180422T0305VE05000131VE000581619144361301,梯,,,,3,1,七,['qi'],"['ti', 'lou-ti']","{""word"": ""\u4e03"", ""pinyin"": ""['qi']"", ""nearest"": [""qi""], ""minDis"": 1.0}",0
VE05000131,梯、楼梯,1619144815875T0305VE05000131VE000581619144998885,楼梯,,,,3,1,楼梯,"['lou', 'ti']","['ti', 'lou-ti']","{""word"": ""\u697c\u68af"", ""pinyin"": ""['lou', 'ti']"", ""nearest"": [""ti""], ""minDis"": 0.0}",1
