图片ID,图片答案,音频ID,音频内容,使用拼音,包含志愿者声音,包含明显噪声,发音标准程度,认知正确性,讯飞中文语音测试结果,讯飞拼音
VE06000159,夏季、夏天,1618192544946T0605VE06000159VE001501618192740292,/,否,否,否,0,否,嗯,['en']
VE06000159,夏季、夏天,1618194888019T0603VE06000159VE001501618195110561,这是秋天 ,否,否,否,5,否,这是秋天,"['zhe', 'shi', 'qiu', 'tian']"
VE06000159,夏季、夏天,1618195512593T0603VE06000159VE001501618195696673,春季节,否,否,否,3,否,春季节,"['chun', 'ji', 'jie']"
VE06000159,夏季、夏天,1618278205081T0605VE06000159VE001501618278408201,这是春天,否,否,否,4,否,是春天,"['shi', 'chun', 'tian']"
VE06000159,夏季、夏天,1618278587855T0605VE06000159VE001501618278935007,春天,否,否,否,3,否,春天,"['chun', 'tian']"
VE06000159,夏季、夏天,1618280487348T0603VE06000159VE001501618280735285,秋天,否,否,否,1,否,秋天,"['qiu', 'tian']"
VE06000159,夏季、夏天,1618281729843T0603VE06000159VE001501618281959411,这是春天,否,否,否,4,否,至春天,"['zhi', 'chun', 'tian']"
VE06000159,夏季、夏天,1618295228848T0605VE06000159VE001501618295535640,夏天,否,否,否,3,是,嗯夏天,"['en', 'xia', 'tian']"
VE06000159,夏季、夏天,1618447854715T0605VE06000159VE001501618448041669,春天,否,否,否,4,否,春天,"['chun', 'tian']"
VE06000159,夏季、夏天,1618449325726T0603VE06000159VE001501618449549999,大树,否,否,否,4,否,大叔,"['da', 'shu']"
VE06000159,夏季、夏天,1618451774229T0605VE06000159VE001501618451953693,这是秋天 ,否,否,否,4,否,这是秋天,"['zhe', 'shi', 'qiu', 'tian']"
VE06000159,夏季、夏天,1618452409584T0603VE06000159VE001501618452634587,不知道,否,否,否,3,否,不知道,"['bu', 'zhi', 'dao']"
VE06000159,夏季、夏天,1618453308633T0605VE06000159VE001501618453469376,这是春,否,否,否,4,否,这是春天,"['zhe', 'shi', 'chun', 'tian']"
VE06000159,夏季、夏天,1618454746850T0603VE06000159VE001501618454973040,这是,否,否,否,5,否,这是我们接下来,"['zhe', 'shi', 'wo', 'men', 'jie', 'xia', 'lai']"
VE06000160,企鹅,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,
VE06000160,企鹅,1341T0602VE06000160VE00357,企鹅,否,否,否,3,是,企鹅,"['qi', 'e']"
VE06000160,企鹅,1345T0603VE06000160VE00357,企鹅,否,否,否,4,是,企鹅,"['qi', 'e']"
VE06000160,企鹅,1349T0603VE06000160VE00357,企鹅,否,否,否,3,是,企鹅,"['qi', 'e']"
VE06000160,企鹅,1618188869654T0603VE06000160VE003571618189070287,企鹅,否,否,否,3,是,一额,"['yi', 'e']"
VE06000160,企鹅,1618189717760T0602VE06000160VE003571618189893388,企鹅,否,否,否,5,是,企鹅,"['qi', 'e']"
VE06000160,企鹅,1618193735771T0602VE06000160VE003571618193880959,企鹅,否,否,否,5,是,,['']
VE06000160,企鹅,1618194888019T0603VE06000160VE003571618195053839,企鹅,否,否,否,4,是,金额,"['jin', 'e']"
VE06000160,企鹅,1618195512593T0603VE06000160VE003571618195642760,企鹅,否,否,否,4,是,企鹅,"['qi', 'e']"
VE06000160,企鹅,1618196018573T0602VE06000160VE003571618196219566,企鹅,否,否,否,4,是,几个,"['ji', 'ge']"
VE06000160,企鹅,1618279667480T0602VE06000160VE003571618279851593,企鹅,否,否,否,3,是,这个,"['zhe', 'ge']"
VE06000160,企鹅,1618280487348T0603VE06000160VE003571618280683082,鹅,否,否,否,3,否,额,['e']
VE06000160,企鹅,1618281729843T0603VE06000160VE003571618281900567,这是企鹅,否,否,否,4,是,这是企鹅,"['zhe', 'shi', 'qi', 'e']"
VE06000160,企鹅,1618282675120T0602VE06000160VE003571618282834177,鹅,否,否,否,2,否,嗯,['en']
VE06000160,企鹅,1618449325726T0603VE06000160VE003571618449495022,企鹅,否,否,否,3,是,天鹅,"['tian', 'e']"
VE06000160,企鹅,1618451426336T0602VE06000160VE003571618451573348,企鹅,否,否,否,3,是,第二,"['di', 'er']"
VE06000160,企鹅,1618452409584T0603VE06000160VE003571618452584456,企鹅,否,否,否,4,是,使得,"['shi', 'de']"
VE06000160,企鹅,1618453029145T0602VE06000160VE003571618453174866,企鹅,否,否,否,2,是,比如,"['bi', 'ru']"
VE06000160,企鹅,1618453584002T0602VE06000160VE003571618453761526,得儿是挺鹅,否,否,否,3,是,这是挺额,"['zhe', 'shi', 'ting', 'e']"
VE06000160,企鹅,1618454746850T0603VE06000160VE003571618454912594,这是企鹅,否,否,否,4,是,这是企鹅,"['zhe', 'shi', 'qi', 'e']"
VE06000161,整齐、干净,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,
VE06000161,整齐、干净,1341T0602VE06000161VE00803,这间房子很整齐,否,否,否,3,是,这间房子很整齐,"['zhe', 'jian', 'fang', 'zi', 'hen', 'zheng', 'qi']"
VE06000161,整齐、干净,1343T0501VE06000161VE00803,emm整齐,否,否,否,4,是,嗯整齐,"['en', 'zheng', 'qi']"
VE06000161,整齐、干净,1618189717760T0602VE06000161VE008031618189972478,整齐,否,否,否,4,是,整齐,"['zheng', 'qi']"
VE06000161,整齐、干净,1618193735771T0602VE06000161VE008031618193962466,很干净,否,否,否,5,是,很干净,"['hen', 'gan', 'jing']"
VE06000161,整齐、干净,1618196018573T0602VE06000161VE008031618196287334,很整齐,否,否,否,5,是,很整齐,"['hen', 'zheng', 'qi']"
VE06000161,整齐、干净,1618277350113T0501VE06000161VE008031618277619476,很新,否,否,否,3,否,很新,"['hen', 'xin']"
VE06000161,整齐、干净,1618279667480T0602VE06000161VE008031618279948659,很干净,否,否,否,4,是,很干净,"['hen', 'gan', 'jing']"
VE06000161,整齐、干净,1618282675120T0602VE06000161VE008031618282892618,个房子很整齐,否,否,否,5,是,这个房子很整齐,"['zhe', 'ge', 'fang', 'zi', 'hen', 'zheng', 'qi']"
VE06000161,整齐、干净,1618298013833T0501VE06000161VE008031618298270686,那儿接不润,否,否,否,2,否,那二姐、不认,"['na', 'er', 'jie', 'bu', 'ren']"
VE06000161,整齐、干净,1618451101330T0501VE06000161VE008031618451348735,很整齐,否,否,否,4,是,很整齐,"['hen', 'zheng', 'qi']"
VE06000161,整齐、干净,1618451426336T0602VE06000161VE008031618451657073,那，那也很赞气,否,否,否,3,是,那大姐很担心,"['na', 'da', 'jie', 'hen', 'dan', 'xin']"
VE06000161,整齐、干净,1618453029145T0602VE06000161VE008031618453266270,很，很好,否,否,否,4,否,很很好,"['hen', 'hen', 'hao']"
VE06000161,整齐、干净,1618453584002T0602VE06000161VE008031618453844143,那间很干净,否,否,否,5,是,那就很干净,"['na', 'jiu', 'hen', 'gan', 'jing']"
VE06000161,整齐、干净,1618454475187T0501VE06000161VE008031618454701095,不乱,否,否,否,4,是,不乱,"['bu', 'luan']"
VE06000162,甩、铺、被子、垫子,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,
VE06000162,甩、铺、被子、垫子,1341T0602VE06000162VE00217,他在铺垫子,否,否,否,4,是,他在铺垫子,"['ta', 'zai', 'pu', 'dian', 'zi']"
VE06000162,甩、铺、被子、垫子,1342T0601VE06000162VE00217,截被子,否,否,否,3,是,姐妹走,"['jie', 'mei', 'zou']"
VE06000162,甩、铺、被子、垫子,1348T0601VE06000162VE00217,他在铺被子,否,否,否,4,是,开始在铺被子,"['kai', 'shi', 'zai', 'pu', 'bei', 'zi']"
VE06000162,甩、铺、被子、垫子,1618189717760T0602VE06000162VE002171618189924640,铺垫子,否,否,否,5,是,铺垫子,"['pu', 'dian', 'zi']"
VE06000162,甩、铺、被子、垫子,1618190311406T0601VE06000162VE002171618190547734,毯子,否,是,否,3,否,嗯嗯,"['en', 'en']"
VE06000162,甩、铺、被子、垫子,1618193735771T0602VE06000162VE002171618193915578,铺摊子,否,否,否,4,是,,['']
VE06000162,甩、铺、被子、垫子,1618194328063T0601VE06000162VE002171618194467933,他在铺垫子,否,否,否,3,是,他在铺垫子,"['ta', 'zai', 'pu', 'dian', 'zi']"
VE06000162,甩、铺、被子、垫子,1618196018573T0602VE06000162VE002171618196243801,铺摊子,否,否,否,4,是,铺毯子,"['pu', 'tan', 'zi']"
VE06000162,甩、铺、被子、垫子,1618276501878T0601VE06000162VE002171618276695129,/,否,否,否,0,否,谁知,"['shui', 'zhi']"
VE06000162,甩、铺、被子、垫子,1618279332680T0601VE06000162VE002171618279502964,他在铺床单,否,否,否,5,是,他在铺床单,"['ta', 'zai', 'pu', 'chuang', 'dan']"
VE06000162,甩、铺、被子、垫子,1618279667480T0602VE06000162VE002171618279885589,潘垫子,否,否,否,3,是,看电子,"['kan', 'dian', 'zi']"
VE06000162,甩、铺、被子、垫子,1618282675120T0602VE06000162VE002171618282856773,铺被子,否,否,否,3,是,嗯被子,"['en', 'bei', 'zi']"
VE06000162,甩、铺、被子、垫子,1618449720214T0601VE06000162VE002171618449873049,他在，盖他在弄毯子,否,否,否,3,是,他这个他他在弄坛子,"['ta', 'zhe', 'ge', 'ta', 'ta', 'zai', 'nong', 'tan', 'zi']"
VE06000162,甩、铺、被子、垫子,1618451426336T0602VE06000162VE002171618451606959,截被子,否,否,否,4,是,也被子,"['ye', 'bei', 'zi']"
VE06000162,甩、铺、被子、垫子,1618452037246T0601VE06000162VE002171618452157003,他在铺床,否,否,否,4,是,他在铺床,"['ta', 'zai', 'pu', 'chuang']"
VE06000162,甩、铺、被子、垫子,1618453029145T0602VE06000162VE002171618453206867,他在,否,否,否,4,否,团队,"['tuan', 'dui']"
VE06000162,甩、铺、被子、垫子,1618453584002T0602VE06000162VE002171618453792808,他在弄被子,否,是,否,4,是,你就继续了他在,"['ni', 'jiu', 'ji', 'xu', 'le', 'ta', 'zai']"
VE06000162,甩、铺、被子、垫子,1618455059969T0601VE06000162VE002171618455198555,他在铺被子,否,否,否,4,是,他在不被子,"['ta', 'zai', 'bu', 'bei', 'zi']"
VE06000163,钟、表、时钟、闹钟,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,
VE06000163,钟、表、时钟、闹钟,1344T0604VE06000163VE00978,闹钟,否,否,否,3,是,闹钟,"['nao', 'zhong']"
VE06000163,钟、表、时钟、闹钟,1347T0605VE06000163VE00978,这是闹钟,否,否,否,4,是,这是闹钟,"['zhe', 'shi', 'nao', 'zhong']"
VE06000163,钟、表、时钟、闹钟,1618191717238T0604VE06000163VE009781618191950589,得是闹钟,否,否,否,3,是,这个是、闹钟,"['zhe', 'ge', 'shi', 'nao', 'zhong']"
VE06000163,钟、表、时钟、闹钟,1618192048330T0605VE06000163VE009781618192219065,闹钟,否,否,否,4,是,那就,"['na', 'jiu']"
VE06000163,钟、表、时钟、闹钟,1618192544946T0605VE06000163VE009781618192691500,闹钟,否,否,否,3,是,手中,"['shou', 'zhong']"
VE06000163,钟、表、时钟、闹钟,1618193100995T0604VE06000163VE009781618193343193,钟,否,否,否,2,是,这种,"['zhe', 'zhong']"
VE06000163,钟、表、时钟、闹钟,1618275960253T0604VE06000163VE009781618276202239,粥,否,否,否,2,是,,['']
VE06000163,钟、表、时钟、闹钟,1618278205081T0605VE06000163VE009781618278359610,这是钟,否,否,否,4,是,这是粥,"['zhe', 'shi', 'zhou']"
VE06000163,钟、表、时钟、闹钟,1618278587855T0605VE06000163VE009781618278882573,闹钟,否,否,否,5,是,闹钟,"['nao', 'zhong']"
VE06000163,钟、表、时钟、闹钟,1618280905927T0604VE06000163VE009781618281131396,澳洲,否,否,否,3,是,到中,"['dao', 'zhong']"
VE06000163,钟、表、时钟、闹钟,1618282136024T0604VE06000163VE009781618282365748,闹钟,否,否,否,5,是,那周,"['na', 'zhou']"
VE06000163,钟、表、时钟、闹钟,1618295228848T0605VE06000163VE009781618295469588,这是闹钟,否,否,否,4,是,这是、闹钟,"['zhe', 'shi', 'nao', 'zhong']"
VE06000163,钟、表、时钟、闹钟,1618295615703T0604VE06000163VE009781618295883347,钟,否,否,否,3,是,周,['zhou']
VE06000163,钟、表、时钟、闹钟,1618447854715T0605VE06000163VE009781618448000911,钟,否,否,否,2,是,中,['zhong']
VE06000163,钟、表、时钟、闹钟,1618448900511T0604VE06000163VE009781618449115122,闹钟,否,否,否,4,是,闹钟,"['nao', 'zhong']"
VE06000163,钟、表、时钟、闹钟,1618451774229T0605VE06000163VE009781618451906819,闹钟,否,否,否,3,是,好多,"['hao', 'duo']"
VE06000163,钟、表、时钟、闹钟,1618452740249T0604VE06000163VE009781618452945331,闹钟,否,否,否,4,是,闹钟,"['nao', 'zhong']"
VE06000163,钟、表、时钟、闹钟,1618453308633T0605VE06000163VE009781618453420020,这是时钟,否,否,否,5,是,这是时钟,"['zhe', 'shi', 'shi', 'zhong']"
VE06000163,钟、表、时钟、闹钟,1618455677099T0604VE06000163VE009781618455865566,钟,否,否,否,3,是,中,['zhong']
VE06000164,梳子,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,
VE06000164,梳子,1342T0601VE06000164VE00001,/,否,否,否,0,否,合同啊,"['he', 'tong', 'a']"
VE06000164,梳子,1344T0604VE06000164VE00001,梳子,否,否,否,3,是,梳子,"['shu', 'zi']"
VE06000164,梳子,1345T0603VE06000164VE00001,梳子,否,否,否,4,是,梳子,"['shu', 'zi']"
VE06000164,梳子,1348T0601VE06000164VE00001,是梳子,否,否,否,4,是,数字,"['shu', 'zi']"
VE06000164,梳子,1349T0603VE06000164VE00001,梳子,否,否,否,3,是,梳子,"['shu', 'zi']"
VE06000164,梳子,1618188869654T0603VE06000164VE000011618189088632,梳子,否,否,否,4,是,,['']
VE06000164,梳子,1618190311406T0601VE06000164VE000011618190658214,梳子,否,否,否,5,是,梳子,"['shu', 'zi']"
VE06000164,梳子,1618191717238T0604VE06000164VE000011618191892948,嘟子,否,否,否,4,是,独自,"['du', 'zi']"
VE06000164,梳子,1618193100995T0604VE06000164VE000011618193290113,梳子,否,否,否,5,是,,['']
VE06000164,梳子,1618194328063T0601VE06000164VE000011618194516728,屋子,否,否,否,3,是,胡子啊,"['hu', 'zi', 'a']"
VE06000164,梳子,1618194888019T0603VE06000164VE000011618195075408,梳子,否,否,否,4,是,梳子,"['shu', 'zi']"
VE06000164,梳子,1618195512593T0603VE06000164VE000011618195657505,梳子,否,否,否,3,是,梳子,"['shu', 'zi']"
VE06000164,梳子,1618275960253T0604VE06000164VE000011618276141578,子,否,否,否,1,否,对,['dui']
VE06000164,梳子,1618276501878T0601VE06000164VE000011618276806933,梳子,否,否,否,4,是,梳子,"['shu', 'zi']"
VE06000164,梳子,1618279332680T0601VE06000164VE000011618279559583,嗦子,否,否,否,4,是,梭子,"['suo', 'zi']"
VE06000164,梳子,1618280487348T0603VE06000164VE000011618280701782,/,否,否,否,0,否,,['']
VE06000164,梳子,1618280905927T0604VE06000164VE000011618281072098,这是梳子,否,否,否,4,是,这是梳子,"['zhe', 'shi', 'shu', 'zi']"
VE06000164,梳子,1618281729843T0603VE06000164VE000011618281921871,这是梳子,否,否,否,4,是,这是梳子,"['zhe', 'shi', 'shu', 'zi']"
VE06000164,梳子,1618282136024T0604VE06000164VE000011618282307321,梳子,否,否,否,4,是,梳子,"['shu', 'zi']"
VE06000164,梳子,1618295615703T0604VE06000164VE000011618295819201,梳子,否,否,否,3,是,,['']
VE06000164,梳子,1618448900511T0604VE06000164VE000011618449059945,梳子,否,否,否,4,是,梳子,"['shu', 'zi']"
VE06000164,梳子,1618449325726T0603VE06000164VE000011618449512248,说子,否,否,否,3,是,说字,"['shuo', 'zi']"
VE06000164,梳子,1618449720214T0601VE06000164VE000011618449942684,这是梳子,否,否,否,3,是,这是梳子,"['zhe', 'shi', 'shu', 'zi']"
VE06000164,梳子,1618452037246T0601VE06000164VE000011618452213889,这是树子,否,否,否,4,是,这是数字,"['zhe', 'shi', 'shu', 'zi']"
VE06000164,梳子,1618452409584T0603VE06000164VE000011618452601132,梳子,否,否,否,3,是,初中,"['chu', 'zhong']"
VE06000164,梳子,1618452740249T0604VE06000164VE000011618452888674,梳子,否,否,否,3,是,叔侄,"['shu', 'zhi']"
VE06000164,梳子,1618454746850T0603VE06000164VE000011618454933500,这是梳子,否,否,否,4,是,这是梳子,"['zhe', 'shi', 'shu', 'zi']"
VE06000164,梳子,1618455059969T0601VE06000164VE000011618455257214,把梳子,否,否,否,3,是,把梳子,"['ba', 'shu', 'zi']"
VE06000164,梳子,1618455677099T0604VE06000164VE000011618455810653,子,否,否,否,2,否,是啊,"['shi', 'a']"
VE06000165,条,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,
VE06000165,条,1341T0602VE06000165VE00970,/,否,是,否,0,否,不知道,"['bu', 'zhi', 'dao']"
VE06000165,条,1342T0601VE06000165VE00970,一颗一颗的,否,否,否,1,否,一个一个,"['yi', 'ge', 'yi', 'ge']"
VE06000165,条,1348T0601VE06000165VE00970,是一个的,否,否,否,5,否,是一个的,"['shi', 'yi', 'ge', 'de']"
VE06000165,条,1618189717760T0602VE06000165VE009701618189913059,一个,否,否,否,5,否,一个,"['yi', 'ge']"
VE06000165,条,1618190311406T0601VE06000165VE009701618190528205,/,否,否,否,0,否,,['']
VE06000165,条,1618193735771T0602VE06000165VE009701618193901222,鱼是一粒一粒的小花片,否,否,否,5,否,鱼是一粒一粒的小花片,"['yu', 'shi', 'yi', 'li', 'yi', 'li', 'de', 'xiao', 'hua', 'pian']"
VE06000165,条,1618194328063T0601VE06000165VE009701618194451464,/,rui4yi1ze3,否,否,1,否,,['']
VE06000165,条,1618196018573T0602VE06000165VE009701618196234381,一条一条,否,否,否,4,是,一条一条,"['yi', 'tiao', 'yi', 'tiao']"
VE06000165,条,1618276501878T0601VE06000165VE009701618276673216,/,否,否,否,0,否,,['']
VE06000165,条,1618279332680T0601VE06000165VE009701618279487176,鱼也是一颗一颗的,否,否,否,3,否,鱼也是一颗一颗的,"['yu', 'ye', 'shi', 'yi', 'ke', 'yi', 'ke', 'de']"
VE06000165,条,1618279667480T0602VE06000165VE009701618279873324,一条一条的,否,否,否,5,是,一条一条的,"['yi', 'tiao', 'yi', 'tiao', 'de']"
VE06000165,条,1618282675120T0602VE06000165VE009701618282847116,条鱼,否,否,否,3,是,前儿一,"['qian', 'er', 'yi']"
VE06000165,条,1618449720214T0601VE06000165VE009701618449854744,/,否,否,否,0,否,这有多少叶子？,"['zhe', 'you', 'duo', 'shao', 'ye', 'zi']"
VE06000165,条,1618451426336T0602VE06000165VE009701618451591463,一只，一只鱼,否,否,否,3,否,你自己,"['ni', 'zi', 'ji']"
VE06000165,条,1618452037246T0601VE06000165VE009701618452142410,一颗鱼,否,否,否,3,否,这可以说是一颗鱼,"['zhe', 'ke', 'yi', 'shuo', 'shi', 'yi', 'ke', 'yu']"
VE06000165,条,1618453029145T0602VE06000165VE009701618453189847,鱼是一得哑得,否,否,否,3,否,鱼的鱼的鱼咬的,"['yu', 'de', 'yu', 'de', 'yu', 'yao', 'de']"
VE06000165,条,1618453584002T0602VE06000165VE009701618453778467,大鱼是河,否,否,否,4,否,大鱼适合,"['da', 'yu', 'shi', 'he']"
VE06000165,条,1618455059969T0601VE06000165VE009701618455180203,/,否,否,否,0,否,然后我可以,"['ran', 'hou', 'wo', 'ke', 'yi']"
VE06000166,旗子、旗帜、红旗、国旗,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,
VE06000166,旗子、旗帜、红旗、国旗,1341T0602VE06000166VE00189,五星红旗,否,否,否,3,是,五星红旗,"['wu', 'xing', 'hong', 'qi']"
VE06000166,旗子、旗帜、红旗、国旗,1345T0603VE06000166VE00189,红旗,否,否,否,2,是,不用急,"['bu', 'yong', 'ji']"
VE06000166,旗子、旗帜、红旗、国旗,1349T0603VE06000166VE00189,国旗,否,否,否,4,是,国旗,"['guo', 'qi']"
VE06000166,旗子、旗帜、红旗、国旗,1618188869654T0603VE06000166VE001891618189074606,旗子啊,否,否,否,5,是,旗子啊,"['qi', 'zi', 'a']"
VE06000166,旗子、旗帜、红旗、国旗,1618193735771T0602VE06000166VE001891618193885792,旗子,否,否,否,5,是,旗子,"['qi', 'zi']"
VE06000166,旗子、旗帜、红旗、国旗,1618194888019T0603VE06000166VE001891618195057456,中国国旗,否,否,否,5,是,中国国旗,"['zhong', 'guo', 'guo', 'qi']"
VE06000166,旗子、旗帜、红旗、国旗,1618195512593T0603VE06000166VE001891618195646245,额,否,否,否,1,否,嗯,['en']
VE06000166,旗子、旗帜、红旗、国旗,1618196018573T0602VE06000166VE001891618196224274,旗子,否,否,否,4,是,旗子,"['qi', 'zi']"
VE06000166,旗子、旗帜、红旗、国旗,1618279667480T0602VE06000166VE001891618279855014,旗子,否,否,否,4,是,旗子,"['qi', 'zi']"
VE06000166,旗子、旗帜、红旗、国旗,1618280487348T0603VE06000166VE001891618280686310,子,否,否,否,2,否,这,['zhe']
VE06000166,旗子、旗帜、红旗、国旗,1618281729843T0603VE06000166VE001891618281907342,这是红旗,否,否,否,4,是,这是红旗,"['zhe', 'shi', 'hong', 'qi']"
VE06000166,旗子、旗帜、红旗、国旗,1618282675120T0602VE06000166VE001891618282837479,一,否,否,否,1,否,一,['yi']
VE06000166,旗子、旗帜、红旗、国旗,1618449325726T0603VE06000166VE001891618449498559,红旗,否,否,否,2,是,,['']
VE06000166,旗子、旗帜、红旗、国旗,1618451426336T0602VE06000166VE001891618451577516,红旗,否,否,否,4,是,红旗,"['hong', 'qi']"
VE06000166,旗子、旗帜、红旗、国旗,1618452409584T0603VE06000166VE001891618452588795,一,否,否,否,2,否,一,['yi']
VE06000166,旗子、旗帜、红旗、国旗,1618453029145T0602VE06000166VE001891618453178720,国旗,否,否,否,3,是,国旗,"['guo', 'qi']"
VE06000166,旗子、旗帜、红旗、国旗,1618453584002T0602VE06000166VE001891618453766171,是红旗,否,否,否,3,是,是红旗,"['shi', 'hong', 'qi']"
VE06000166,旗子、旗帜、红旗、国旗,1618454746850T0603VE06000166VE001891618454918013,这是红旗,否,否,否,4,是,这是横琴,"['zhe', 'shi', 'heng', 'qin']"
VE06000167,扩音器、麦克风、话筒,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,
VE06000167,扩音器、麦克风、话筒,1342T0601VE06000167VE00442,不晓得,否,否,否,2,否,歌友的,"['ge', 'you', 'de']"
VE06000167,扩音器、麦克风、话筒,1344T0604VE06000167VE00442,话筒,否,否,否,3,是,话筒,"['hua', 'tong']"
VE06000167,扩音器、麦克风、话筒,1348T0601VE06000167VE00442,话筒,否,否,否,4,是,大桶,"['da', 'tong']"
VE06000167,扩音器、麦克风、话筒,1618190311406T0601VE06000167VE004421618190706782,话筒,否,否,否,3,是,话筒,"['hua', 'tong']"
VE06000167,扩音器、麦克风、话筒,1618191717238T0604VE06000167VE004421618191931536,一话筒,否,否,否,3,是,一话筒,"['yi', 'hua', 'tong']"
VE06000167,扩音器、麦克风、话筒,1618193100995T0604VE06000167VE004421618193326829,乐器,否,否,否,4,否,乐器,"['le', 'qi']"
VE06000167,扩音器、麦克风、话筒,1618194328063T0601VE06000167VE004421618194552476,唱歌的,否,否,否,4,否,唱歌的,"['chang', 'ge', 'de']"
VE06000167,扩音器、麦克风、话筒,1618275960253T0604VE06000167VE004421618276186717,话筒,否,否,否,4,是,话筒,"['hua', 'tong']"
VE06000167,扩音器、麦克风、话筒,1618276501878T0601VE06000167VE004421618276884910,话筒,否,否,否,4,是,话筒,"['hua', 'tong']"
VE06000167,扩音器、麦克风、话筒,1618279332680T0601VE06000167VE004421618279600999,话筒,否,否,否,4,是,话筒,"['hua', 'tong']"
VE06000167,扩音器、麦克风、话筒,1618280905927T0604VE06000167VE004421618281109348,这是，这是话筒,否,否,否,5,是,这是这是话筒,"['zhe', 'shi', 'zhe', 'shi', 'hua', 'tong']"
VE06000167,扩音器、麦克风、话筒,1618282136024T0604VE06000167VE004421618282350888,话筒,否,否,否,5,是,话筒,"['hua', 'tong']"
VE06000167,扩音器、麦克风、话筒,1618295615703T0604VE06000167VE004421618295866202,话筒,否,否,否,4,是,,['']
VE06000167,扩音器、麦克风、话筒,1618448900511T0604VE06000167VE004421618449094210,/,否,否,否,0,否,呃里边呢管里面是,"['e', 'li', 'bian', 'ni', 'guan', 'li', 'mian', 'shi']"
VE06000167,扩音器、麦克风、话筒,1618449720214T0601VE06000167VE004421618449993634,这是话筒,否,否,否,5,是,都是话筒,"['du', 'shi', 'hua', 'tong']"
VE06000167,扩音器、麦克风、话筒,1618452037246T0601VE06000167VE004421618452255176,这是唱歌的东西,否,否,否,4,否,这个是唱歌的东西,"['zhe', 'ge', 'shi', 'chang', 'ge', 'de', 'dong', 'xi']"
VE06000167,扩音器、麦克风、话筒,1618452740249T0604VE06000167VE004421618452928037,话筒,否,否,否,3,是,挂桶,"['gua', 'tong']"
VE06000167,扩音器、麦克风、话筒,1618455059969T0601VE06000167VE004421618455295009,一个话筒,否,否,否,3,是,一个话筒,"['yi', 'ge', 'hua', 'tong']"
VE06000167,扩音器、麦克风、话筒,1618455677099T0604VE06000167VE004421618455847024,/,否,否,否,0,否,,['']
VE06000168,吹风机,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,
VE06000168,吹风机,1340T0503VE06000168VE00023,吹风机,否,否,否,3,是,,['']
VE06000168,吹风机,1345T0603VE06000168VE00023,吹风,否,否,否,2,是,吹风机,"['chui', 'feng', 'ji']"
VE06000168,吹风机,1346T0502VE06000168VE00023,吹风机,否,否,否,4,是,吹风机,"['chui', 'feng', 'ji']"
VE06000168,吹风机,1347T0605VE06000168VE00023,这是吹风机,否,否,否,5,是,这是吹风机,"['zhe', 'shi', 'chui', 'feng', 'ji']"
VE06000168,吹风机,1349T0603VE06000168VE00023,吹风机,否,否,否,4,是,吹风机,"['chui', 'feng', 'ji']"
VE06000168,吹风机,1618188869654T0603VE06000168VE000231618189034155,吹风头,否,否,否,4,是,吹风头啊,"['chui', 'feng', 'tou', 'a']"
VE06000168,吹风机,1618192048330T0605VE06000168VE000231618192280212,吹风机,否,否,否,5,是,吹风机,"['chui', 'feng', 'ji']"
VE06000168,吹风机,1618192544946T0605VE06000168VE000231618192753940,机,否,否,否,3,否,皮,['pi']
VE06000168,吹风机,1618194888019T0603VE06000168VE000231618195028681,这是吹风机,否,否,否,4,是,这是吹风机,"['zhe', 'shi', 'chui', 'feng', 'ji']"
VE06000168,吹风机,1618195512593T0603VE06000168VE000231618195612490,全风，嗯，吹风机,否,否,否,3,是,噢全峰吹风机,"['o', 'quan', 'feng', 'chui', 'feng', 'ji']"
VE06000168,吹风机,1618278205081T0605VE06000168VE000231618278417253,这是吹风,否,否,否,3,是,这是、吹风机,"['zhe', 'shi', 'chui', 'feng', 'ji']"
VE06000168,吹风机,1618278587855T0605VE06000168VE000231618278949622,吹风机,否,否,否,5,是,吹风机,"['chui', 'feng', 'ji']"
VE06000168,吹风机,1618280487348T0603VE06000168VE000231618280659839,机,否,否,否,3,否,鸡,['ji']
VE06000168,吹风机,1618281729843T0603VE06000168VE000231618281872146,这是吹风机,否,否,否,5,是,这是吹风机,"['zhe', 'shi', 'chui', 'feng', 'ji']"
VE06000168,吹风机,1618283377735T0503VE06000168VE000231618283682689,吹风机,否,否,否,4,是,吹风机,"['chui', 'feng', 'ji']"
VE06000168,吹风机,1618294378869T0502VE06000168VE000231618294613665,吹风机,否,否,否,4,是,吹风机,"['chui', 'feng', 'ji']"
VE06000168,吹风机,1618295228848T0605VE06000168VE000231618295548157,这是吹风机,否,否,否,4,是,这是，吹风机,"['zhe', 'shi', 'chui', 'feng', 'ji']"
VE06000168,吹风机,1618297471484T0502VE06000168VE000231618297742626,吹风机,否,否,否,4,是,吹风机,"['chui', 'feng', 'ji']"
