图片ID,图片答案,音频ID,音频内容,使用拼音,包含志愿者声音,包含明显噪声,发音标准程度,认知正确性,讯飞中文语音测试结果,讯飞拼音,标准拼音,讯飞数据,讯飞判定
VE06000161,整齐、干净,1618298013833T0501VE06000161VE008031618298270686,那儿接不润,0,0,0,2,0,那二姐、不认,"['na', 'er', 'jie', 'bu', 'ren']","['zheng-qi', 'gan-jing']","{""word"": ""\u90a3\u4e8c\u59d0\u3001\u4e0d\u8ba4"", ""pinyin"": ""['na', 'er', 'jie', 'bu', 'ren']"", ""nearest"": [""er"", ""jie""], ""minDis"": 2.5}",0
VE06000161,整齐、干净,1618451101330T0501VE06000161VE008031618451348735,很整齐,0,0,0,4,1,很整齐,"['hen', 'zheng', 'qi']","['zheng-qi', 'gan-jing']","{""word"": ""\u5f88\u6574\u9f50"", ""pinyin"": ""['hen', 'zheng', 'qi']"", ""nearest"": [""zheng"", ""qi""], ""minDis"": 0.0}",1
VE06000161,整齐、干净,1618451426336T0602VE06000161VE008031618451657073,那，那也很赞气,0,0,0,3,1,那大姐很担心,"['na', 'da', 'jie', 'hen', 'dan', 'xin']","['zheng-qi', 'gan-jing']","{""word"": ""\u90a3\u5927\u59d0\u5f88\u62c5\u5fc3"", ""pinyin"": ""['na', 'da', 'jie', 'hen', 'dan', 'xin']"", ""nearest"": [""dan"", ""xin""], ""minDis"": 1.15}",0
VE06000161,整齐、干净,1618453029145T0602VE06000161VE008031618453266270,很，很好,0,0,0,4,0,很很好,"['hen', 'hen', 'hao']","['zheng-qi', 'gan-jing']","{""word"": ""\u5f88\u5f88\u597d"", ""pinyin"": ""['hen', 'hen', 'hao']"", ""nearest"": [""hen"", ""hen""], ""minDis"": 2.25}",0
VE06000161,整齐、干净,1618453584002T0602VE06000161VE008031618453844143,那间很干净,0,0,0,5,1,那就很干净,"['na', 'jiu', 'hen', 'gan', 'jing']","['zheng-qi', 'gan-jing']","{""word"": ""\u90a3\u5c31\u5f88\u5e72\u51c0"", ""pinyin"": ""['na', 'jiu', 'hen', 'gan', 'jing']"", ""nearest"": [""gan"", ""jing""], ""minDis"": 0.0}",1
VE06000161,整齐、干净,1618454475187T0501VE06000161VE008031618454701095,不乱,0,0,0,4,1,不乱,"['bu', 'luan']","['zheng-qi', 'gan-jing']","{""word"": ""\u4e0d\u4e71"", ""pinyin"": ""['bu', 'luan']"", ""nearest"": [""bu"", ""luan""], ""minDis"": 3.5}",0
VE06000162,甩、铺、被子、垫子,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,,"['shuai', 'pu', 'bei-zi', 'dian-zi']",{},-1
VE06000162,甩、铺、被子、垫子,1341T0602VE06000162VE00217,他在铺垫子,0,0,0,4,1,他在铺垫子,"['ta', 'zai', 'pu', 'dian', 'zi']","['shuai', 'pu', 'bei-zi', 'dian-zi']","{""word"": ""\u4ed6\u5728\u94fa\u57ab\u5b50"", ""pinyin"": ""['ta', 'zai', 'pu', 'dian', 'zi']"", ""nearest"": [""pu""], ""minDis"": 0.0}",1
VE06000162,甩、铺、被子、垫子,1342T0601VE06000162VE00217,截被子,0,0,0,3,1,姐妹走,"['jie', 'mei', 'zou']","['shuai', 'pu', 'bei-zi', 'dian-zi']","{""word"": ""\u59d0\u59b9\u8d70"", ""pinyin"": ""['jie', 'mei', 'zou']"", ""nearest"": [""mei"", ""zou""], ""minDis"": 1.5}",0
VE06000162,甩、铺、被子、垫子,1348T0601VE06000162VE00217,他在铺被子,0,0,0,4,1,开始在铺被子,"['kai', 'shi', 'zai', 'pu', 'bei', 'zi']","['shuai', 'pu', 'bei-zi', 'dian-zi']","{""word"": ""\u5f00\u59cb\u5728\u94fa\u88ab\u5b50"", ""pinyin"": ""['kai', 'shi', 'zai', 'pu', 'bei', 'zi']"", ""nearest"": [""pu""], ""minDis"": 0.0}",1
VE06000162,甩、铺、被子、垫子,1618189717760T0602VE06000162VE002171618189924640,铺垫子,0,0,0,5,1,铺垫子,"['pu', 'dian', 'zi']","['shuai', 'pu', 'bei-zi', 'dian-zi']","{""word"": ""\u94fa\u57ab\u5b50"", ""pinyin"": ""['pu', 'dian', 'zi']"", ""nearest"": [""pu""], ""minDis"": 0.0}",1
VE06000162,甩、铺、被子、垫子,1618190311406T0601VE06000162VE002171618190547734,毯子,0,1,0,3,0,嗯嗯,"['en', 'en']","['shuai', 'pu', 'bei-zi', 'dian-zi']","{""word"": ""\u55ef\u55ef"", ""pinyin"": ""['en', 'en']"", ""nearest"": [""en"", ""en""], ""minDis"": 2.5}",0
VE06000162,甩、铺、被子、垫子,1618193735771T0602VE06000162VE002171618193915578,铺摊子,0,0,0,4,1,,[''],"['shuai', 'pu', 'bei-zi', 'dian-zi']",{},-1
VE06000162,甩、铺、被子、垫子,1618194328063T0601VE06000162VE002171618194467933,他在铺垫子,0,0,0,3,1,他在铺垫子,"['ta', 'zai', 'pu', 'dian', 'zi']","['shuai', 'pu', 'bei-zi', 'dian-zi']","{""word"": ""\u4ed6\u5728\u94fa\u57ab\u5b50"", ""pinyin"": ""['ta', 'zai', 'pu', 'dian', 'zi']"", ""nearest"": [""pu""], ""minDis"": 0.0}",1
VE06000162,甩、铺、被子、垫子,1618196018573T0602VE06000162VE002171618196243801,铺摊子,0,0,0,4,1,铺毯子,"['pu', 'tan', 'zi']","['shuai', 'pu', 'bei-zi', 'dian-zi']","{""word"": ""\u94fa\u6bef\u5b50"", ""pinyin"": ""['pu', 'tan', 'zi']"", ""nearest"": [""pu""], ""minDis"": 0.0}",1
VE06000162,甩、铺、被子、垫子,1618276501878T0601VE06000162VE002171618276695129,/,0,0,0,0,0,谁知,"['shui', 'zhi']","['shuai', 'pu', 'bei-zi', 'dian-zi']","{""word"": ""\u8c01\u77e5"", ""pinyin"": ""['shui', 'zhi']"", ""nearest"": [""shui""], ""minDis"": 1.0}",0
VE06000162,甩、铺、被子、垫子,1618279332680T0601VE06000162VE002171618279502964,他在铺床单,0,0,0,5,1,他在铺床单,"['ta', 'zai', 'pu', 'chuang', 'dan']","['shuai', 'pu', 'bei-zi', 'dian-zi']","{""word"": ""\u4ed6\u5728\u94fa\u5e8a\u5355"", ""pinyin"": ""['ta', 'zai', 'pu', 'chuang', 'dan']"", ""nearest"": [""pu""], ""minDis"": 0.0}",1
VE06000162,甩、铺、被子、垫子,1618279667480T0602VE06000162VE002171618279885589,潘垫子,0,0,0,3,1,看电子,"['kan', 'dian', 'zi']","['shuai', 'pu', 'bei-zi', 'dian-zi']","{""word"": ""\u770b\u7535\u5b50"", ""pinyin"": ""['kan', 'dian', 'zi']"", ""nearest"": [""dian"", ""zi""], ""minDis"": 0.0}",1
VE06000162,甩、铺、被子、垫子,1618282675120T0602VE06000162VE002171618282856773,铺被子,0,0,0,3,1,嗯被子,"['en', 'bei', 'zi']","['shuai', 'pu', 'bei-zi', 'dian-zi']","{""word"": ""\u55ef\u88ab\u5b50"", ""pinyin"": ""['en', 'bei', 'zi']"", ""nearest"": [""bei"", ""zi""], ""minDis"": 0.0}",1
VE06000162,甩、铺、被子、垫子,1618449720214T0601VE06000162VE002171618449873049,他在，盖他在弄毯子,0,0,0,3,1,他这个他他在弄坛子,"['ta', 'zhe', 'ge', 'ta', 'ta', 'zai', 'nong', 'tan', 'zi']","['shuai', 'pu', 'bei-zi', 'dian-zi']","{""word"": ""\u4ed6\u8fd9\u4e2a\u4ed6\u4ed6\u5728\u5f04\u575b\u5b50"", ""pinyin"": ""['ta', 'zhe', 'ge', 'ta', 'ta', 'zai', 'nong', 'tan', 'zi']"", ""nearest"": [""tan"", ""zi""], ""minDis"": 0.95}",0
VE06000162,甩、铺、被子、垫子,1618451426336T0602VE06000162VE002171618451606959,截被子,0,0,0,4,1,也被子,"['ye', 'bei', 'zi']","['shuai', 'pu', 'bei-zi', 'dian-zi']","{""word"": ""\u4e5f\u88ab\u5b50"", ""pinyin"": ""['ye', 'bei', 'zi']"", ""nearest"": [""bei"", ""zi""], ""minDis"": 0.0}",1
VE06000162,甩、铺、被子、垫子,1618452037246T0601VE06000162VE002171618452157003,他在铺床,0,0,0,4,1,他在铺床,"['ta', 'zai', 'pu', 'chuang']","['shuai', 'pu', 'bei-zi', 'dian-zi']","{""word"": ""\u4ed6\u5728\u94fa\u5e8a"", ""pinyin"": ""['ta', 'zai', 'pu', 'chuang']"", ""nearest"": [""pu""], ""minDis"": 0.0}",1
VE06000162,甩、铺、被子、垫子,1618453029145T0602VE06000162VE002171618453206867,他在,0,0,0,4,0,团队,"['tuan', 'dui']","['shuai', 'pu', 'bei-zi', 'dian-zi']","{""word"": ""\u56e2\u961f"", ""pinyin"": ""['tuan', 'dui']"", ""nearest"": [""tuan"", ""dui""], ""minDis"": 1.95}",0
VE06000162,甩、铺、被子、垫子,1618453584002T0602VE06000162VE002171618453792808,他在弄被子,0,1,0,4,1,你就继续了他在,"['ni', 'jiu', 'ji', 'xu', 'le', 'ta', 'zai']","['shuai', 'pu', 'bei-zi', 'dian-zi']","{""word"": ""\u4f60\u5c31\u7ee7\u7eed\u4e86\u4ed6\u5728"", ""pinyin"": ""['ni', 'jiu', 'ji', 'xu', 'le', 'ta', 'zai']"", ""nearest"": [""xu""], ""minDis"": 1.0}",0
VE06000162,甩、铺、被子、垫子,1618455059969T0601VE06000162VE002171618455198555,他在铺被子,0,0,0,4,1,他在不被子,"['ta', 'zai', 'bu', 'bei', 'zi']","['shuai', 'pu', 'bei-zi', 'dian-zi']","{""word"": ""\u4ed6\u5728\u4e0d\u88ab\u5b50"", ""pinyin"": ""['ta', 'zai', 'bu', 'bei', 'zi']"", ""nearest"": [""bei"", ""zi""], ""minDis"": 0.0}",1
VE06000163,钟、表、时钟、闹钟,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,,"['zhong', 'biao', 'shi-zhong', 'nao-zhong']",{},-1
VE06000163,钟、表、时钟、闹钟,1344T0604VE06000163VE00978,闹钟,0,0,0,3,1,闹钟,"['nao', 'zhong']","['zhong', 'biao', 'shi-zhong', 'nao-zhong']","{""word"": ""\u95f9\u949f"", ""pinyin"": ""['nao', 'zhong']"", ""nearest"": [""zhong""], ""minDis"": 0.0}",1
VE06000163,钟、表、时钟、闹钟,1347T0605VE06000163VE00978,这是闹钟,0,0,0,4,1,这是闹钟,"['zhe', 'shi', 'nao', 'zhong']","['zhong', 'biao', 'shi-zhong', 'nao-zhong']","{""word"": ""\u8fd9\u662f\u95f9\u949f"", ""pinyin"": ""['zhe', 'shi', 'nao', 'zhong']"", ""nearest"": [""zhong""], ""minDis"": 0.0}",1
VE06000163,钟、表、时钟、闹钟,1618191717238T0604VE06000163VE009781618191950589,得是闹钟,0,0,0,3,1,这个是、闹钟,"['zhe', 'ge', 'shi', 'nao', 'zhong']","['zhong', 'biao', 'shi-zhong', 'nao-zhong']","{""word"": ""\u8fd9\u4e2a\u662f\u3001\u95f9\u949f"", ""pinyin"": ""['zhe', 'ge', 'shi', 'nao', 'zhong']"", ""nearest"": [""zhong""], ""minDis"": 0.0}",1
VE06000163,钟、表、时钟、闹钟,1618192048330T0605VE06000163VE009781618192219065,闹钟,0,0,0,4,1,那就,"['na', 'jiu']","['zhong', 'biao', 'shi-zhong', 'nao-zhong']","{""word"": ""\u90a3\u5c31"", ""pinyin"": ""['na', 'jiu']"", ""nearest"": [""na""], ""minDis"": 3.0}",0
VE06000163,钟、表、时钟、闹钟,1618192544946T0605VE06000163VE009781618192691500,闹钟,0,0,0,3,1,手中,"['shou', 'zhong']","['zhong', 'biao', 'shi-zhong', 'nao-zhong']","{""word"": ""\u624b\u4e2d"", ""pinyin"": ""['shou', 'zhong']"", ""nearest"": [""zhong""], ""minDis"": 0.0}",1
VE06000163,钟、表、时钟、闹钟,1618193100995T0604VE06000163VE009781618193343193,钟,0,0,0,2,1,这种,"['zhe', 'zhong']","['zhong', 'biao', 'shi-zhong', 'nao-zhong']","{""word"": ""\u8fd9\u79cd"", ""pinyin"": ""['zhe', 'zhong']"", ""nearest"": [""zhong""], ""minDis"": 0.0}",1
VE06000163,钟、表、时钟、闹钟,1618275960253T0604VE06000163VE009781618276202239,粥,0,0,0,2,1,,[''],"['zhong', 'biao', 'shi-zhong', 'nao-zhong']",{},-1
VE06000163,钟、表、时钟、闹钟,1618278205081T0605VE06000163VE009781618278359610,这是钟,0,0,0,4,1,这是粥,"['zhe', 'shi', 'zhou']","['zhong', 'biao', 'shi-zhong', 'nao-zhong']","{""word"": ""\u8fd9\u662f\u7ca5"", ""pinyin"": ""['zhe', 'shi', 'zhou']"", ""nearest"": [""shi"", ""zhou""], ""minDis"": 1.0}",0
VE06000163,钟、表、时钟、闹钟,1618278587855T0605VE06000163VE009781618278882573,闹钟,0,0,0,5,1,闹钟,"['nao', 'zhong']","['zhong', 'biao', 'shi-zhong', 'nao-zhong']","{""word"": ""\u95f9\u949f"", ""pinyin"": ""['nao', 'zhong']"", ""nearest"": [""zhong""], ""minDis"": 0.0}",1
VE06000163,钟、表、时钟、闹钟,1618280905927T0604VE06000163VE009781618281131396,澳洲,0,0,0,3,1,到中,"['dao', 'zhong']","['zhong', 'biao', 'shi-zhong', 'nao-zhong']","{""word"": ""\u5230\u4e2d"", ""pinyin"": ""['dao', 'zhong']"", ""nearest"": [""zhong""], ""minDis"": 0.0}",1
VE06000163,钟、表、时钟、闹钟,1618282136024T0604VE06000163VE009781618282365748,闹钟,0,0,0,5,1,那周,"['na', 'zhou']","['zhong', 'biao', 'shi-zhong', 'nao-zhong']","{""word"": ""\u90a3\u5468"", ""pinyin"": ""['na', 'zhou']"", ""nearest"": [""na"", ""zhou""], ""minDis"": 1.5}",0
VE06000163,钟、表、时钟、闹钟,1618295228848T0605VE06000163VE009781618295469588,这是闹钟,0,0,0,4,1,这是、闹钟,"['zhe', 'shi', 'nao', 'zhong']","['zhong', 'biao', 'shi-zhong', 'nao-zhong']","{""word"": ""\u8fd9\u662f\u3001\u95f9\u949f"", ""pinyin"": ""['zhe', 'shi', 'nao', 'zhong']"", ""nearest"": [""zhong""], ""minDis"": 0.0}",1
VE06000163,钟、表、时钟、闹钟,1618295615703T0604VE06000163VE009781618295883347,钟,0,0,0,3,1,周,['zhou'],"['zhong', 'biao', 'shi-zhong', 'nao-zhong']","{""word"": ""\u5468"", ""pinyin"": ""['zhou']"", ""nearest"": [""zhou""], ""minDis"": 2.0}",0
VE06000163,钟、表、时钟、闹钟,1618447854715T0605VE06000163VE009781618448000911,钟,0,0,0,2,1,中,['zhong'],"['zhong', 'biao', 'shi-zhong', 'nao-zhong']","{""word"": ""\u4e2d"", ""pinyin"": ""['zhong']"", ""nearest"": [""zhong""], ""minDis"": 0.0}",1
VE06000163,钟、表、时钟、闹钟,1618448900511T0604VE06000163VE009781618449115122,闹钟,0,0,0,4,1,闹钟,"['nao', 'zhong']","['zhong', 'biao', 'shi-zhong', 'nao-zhong']","{""word"": ""\u95f9\u949f"", ""pinyin"": ""['nao', 'zhong']"", ""nearest"": [""zhong""], ""minDis"": 0.0}",1
VE06000163,钟、表、时钟、闹钟,1618451774229T0605VE06000163VE009781618451906819,闹钟,0,0,0,3,1,好多,"['hao', 'duo']","['zhong', 'biao', 'shi-zhong', 'nao-zhong']","{""word"": ""\u597d\u591a"", ""pinyin"": ""['hao', 'duo']"", ""nearest"": [""hao""], ""minDis"": 2.0}",0
VE06000163,钟、表、时钟、闹钟,1618452740249T0604VE06000163VE009781618452945331,闹钟,0,0,0,4,1,闹钟,"['nao', 'zhong']","['zhong', 'biao', 'shi-zhong', 'nao-zhong']","{""word"": ""\u95f9\u949f"", ""pinyin"": ""['nao', 'zhong']"", ""nearest"": [""zhong""], ""minDis"": 0.0}",1
VE06000163,钟、表、时钟、闹钟,1618453308633T0605VE06000163VE009781618453420020,这是时钟,0,0,0,5,1,这是时钟,"['zhe', 'shi', 'shi', 'zhong']","['zhong', 'biao', 'shi-zhong', 'nao-zhong']","{""word"": ""\u8fd9\u662f\u65f6\u949f"", ""pinyin"": ""['zhe', 'shi', 'shi', 'zhong']"", ""nearest"": [""zhong""], ""minDis"": 0.0}",1
VE06000163,钟、表、时钟、闹钟,1618455677099T0604VE06000163VE009781618455865566,钟,0,0,0,3,1,中,['zhong'],"['zhong', 'biao', 'shi-zhong', 'nao-zhong']","{""word"": ""\u4e2d"", ""pinyin"": ""['zhong']"", ""nearest"": [""zhong""], ""minDis"": 0.0}",1
VE06000164,梳子,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,,['shu-zi'],{},-1
VE06000164,梳子,1342T0601VE06000164VE00001,/,0,0,0,0,0,合同啊,"['he', 'tong', 'a']",['shu-zi'],"{""word"": ""\u5408\u540c\u554a"", ""pinyin"": ""['he', 'tong', 'a']"", ""nearest"": [""he"", ""tong""], ""minDis"": 3.1}",0
VE06000164,梳子,1344T0604VE06000164VE00001,梳子,0,0,0,3,1,梳子,"['shu', 'zi']",['shu-zi'],"{""word"": ""\u68b3\u5b50"", ""pinyin"": ""['shu', 'zi']"", ""nearest"": [""shu"", ""zi""], ""minDis"": 0.0}",1
VE06000164,梳子,1345T0603VE06000164VE00001,梳子,0,0,0,4,1,梳子,"['shu', 'zi']",['shu-zi'],"{""word"": ""\u68b3\u5b50"", ""pinyin"": ""['shu', 'zi']"", ""nearest"": [""shu"", ""zi""], ""minDis"": 0.0}",1
VE06000164,梳子,1348T0601VE06000164VE00001,是梳子,0,0,0,4,1,数字,"['shu', 'zi']",['shu-zi'],"{""word"": ""\u6570\u5b57"", ""pinyin"": ""['shu', 'zi']"", ""nearest"": [""shu"", ""zi""], ""minDis"": 0.0}",1
VE06000164,梳子,1349T0603VE06000164VE00001,梳子,0,0,0,3,1,梳子,"['shu', 'zi']",['shu-zi'],"{""word"": ""\u68b3\u5b50"", ""pinyin"": ""['shu', 'zi']"", ""nearest"": [""shu"", ""zi""], ""minDis"": 0.0}",1
VE06000164,梳子,1618188869654T0603VE06000164VE000011618189088632,梳子,0,0,0,4,1,,[''],['shu-zi'],{},-1
VE06000164,梳子,1618190311406T0601VE06000164VE000011618190658214,梳子,0,0,0,5,1,梳子,"['shu', 'zi']",['shu-zi'],"{""word"": ""\u68b3\u5b50"", ""pinyin"": ""['shu', 'zi']"", ""nearest"": [""shu"", ""zi""], ""minDis"": 0.0}",1
VE06000164,梳子,1618191717238T0604VE06000164VE000011618191892948,嘟子,0,0,0,4,1,独自,"['du', 'zi']",['shu-zi'],"{""word"": ""\u72ec\u81ea"", ""pinyin"": ""['du', 'zi']"", ""nearest"": [""du"", ""zi""], ""minDis"": 1.0}",0
VE06000164,梳子,1618193100995T0604VE06000164VE000011618193290113,梳子,0,0,0,5,1,,[''],['shu-zi'],{},-1
VE06000164,梳子,1618194328063T0601VE06000164VE000011618194516728,屋子,0,0,0,3,1,胡子啊,"['hu', 'zi', 'a']",['shu-zi'],"{""word"": ""\u80e1\u5b50\u554a"", ""pinyin"": ""['hu', 'zi', 'a']"", ""nearest"": [""hu"", ""zi""], ""minDis"": 0.5}",0
VE06000164,梳子,1618194888019T0603VE06000164VE000011618195075408,梳子,0,0,0,4,1,梳子,"['shu', 'zi']",['shu-zi'],"{""word"": ""\u68b3\u5b50"", ""pinyin"": ""['shu', 'zi']"", ""nearest"": [""shu"", ""zi""], ""minDis"": 0.0}",1
VE06000164,梳子,1618195512593T0603VE06000164VE000011618195657505,梳子,0,0,0,3,1,梳子,"['shu', 'zi']",['shu-zi'],"{""word"": ""\u68b3\u5b50"", ""pinyin"": ""['shu', 'zi']"", ""nearest"": [""shu"", ""zi""], ""minDis"": 0.0}",1
VE06000164,梳子,1618275960253T0604VE06000164VE000011618276141578,子,0,0,0,1,0,对,['dui'],['shu-zi'],"{""word"": ""\u5bf9"", ""pinyin"": ""['dui']""}",-1
VE06000164,梳子,1618276501878T0601VE06000164VE000011618276806933,梳子,0,0,0,4,1,梳子,"['shu', 'zi']",['shu-zi'],"{""word"": ""\u68b3\u5b50"", ""pinyin"": ""['shu', 'zi']"", ""nearest"": [""shu"", ""zi""], ""minDis"": 0.0}",1
VE06000164,梳子,1618279332680T0601VE06000164VE000011618279559583,嗦子,0,0,0,4,1,梭子,"['suo', 'zi']",['shu-zi'],"{""word"": ""\u68ad\u5b50"", ""pinyin"": ""['suo', 'zi']"", ""nearest"": [""suo"", ""zi""], ""minDis"": 0.75}",0
VE06000164,梳子,1618280487348T0603VE06000164VE000011618280701782,/,0,0,0,0,0,,[''],['shu-zi'],{},-1
VE06000164,梳子,1618280905927T0604VE06000164VE000011618281072098,这是梳子,0,0,0,4,1,这是梳子,"['zhe', 'shi', 'shu', 'zi']",['shu-zi'],"{""word"": ""\u8fd9\u662f\u68b3\u5b50"", ""pinyin"": ""['zhe', 'shi', 'shu', 'zi']"", ""nearest"": [""shu"", ""zi""], ""minDis"": 0.0}",1
VE06000164,梳子,1618281729843T0603VE06000164VE000011618281921871,这是梳子,0,0,0,4,1,这是梳子,"['zhe', 'shi', 'shu', 'zi']",['shu-zi'],"{""word"": ""\u8fd9\u662f\u68b3\u5b50"", ""pinyin"": ""['zhe', 'shi', 'shu', 'zi']"", ""nearest"": [""shu"", ""zi""], ""minDis"": 0.0}",1
VE06000164,梳子,1618282136024T0604VE06000164VE000011618282307321,梳子,0,0,0,4,1,梳子,"['shu', 'zi']",['shu-zi'],"{""word"": ""\u68b3\u5b50"", ""pinyin"": ""['shu', 'zi']"", ""nearest"": [""shu"", ""zi""], ""minDis"": 0.0}",1
VE06000164,梳子,1618295615703T0604VE06000164VE000011618295819201,梳子,0,0,0,3,1,,[''],['shu-zi'],{},-1
VE06000164,梳子,1618448900511T0604VE06000164VE000011618449059945,梳子,0,0,0,4,1,梳子,"['shu', 'zi']",['shu-zi'],"{""word"": ""\u68b3\u5b50"", ""pinyin"": ""['shu', 'zi']"", ""nearest"": [""shu"", ""zi""], ""minDis"": 0.0}",1
VE06000164,梳子,1618449325726T0603VE06000164VE000011618449512248,说子,0,0,0,3,1,说字,"['shuo', 'zi']",['shu-zi'],"{""word"": ""\u8bf4\u5b57"", ""pinyin"": ""['shuo', 'zi']"", ""nearest"": [""shuo"", ""zi""], ""minDis"": 0.5}",0
VE06000164,梳子,1618449720214T0601VE06000164VE000011618449942684,这是梳子,0,0,0,3,1,这是梳子,"['zhe', 'shi', 'shu', 'zi']",['shu-zi'],"{""word"": ""\u8fd9\u662f\u68b3\u5b50"", ""pinyin"": ""['zhe', 'shi', 'shu', 'zi']"", ""nearest"": [""shu"", ""zi""], ""minDis"": 0.0}",1
VE06000164,梳子,1618452037246T0601VE06000164VE000011618452213889,这是树子,0,0,0,4,1,这是数字,"['zhe', 'shi', 'shu', 'zi']",['shu-zi'],"{""word"": ""\u8fd9\u662f\u6570\u5b57"", ""pinyin"": ""['zhe', 'shi', 'shu', 'zi']"", ""nearest"": [""shu"", ""zi""], ""minDis"": 0.0}",1
VE06000164,梳子,1618452409584T0603VE06000164VE000011618452601132,梳子,0,0,0,3,1,初中,"['chu', 'zhong']",['shu-zi'],"{""word"": ""\u521d\u4e2d"", ""pinyin"": ""['chu', 'zhong']"", ""nearest"": [""chu"", ""zhong""], ""minDis"": 2.3}",0
VE06000164,梳子,1618452740249T0604VE06000164VE000011618452888674,梳子,0,0,0,3,1,叔侄,"['shu', 'zhi']",['shu-zi'],"{""word"": ""\u53d4\u4f84"", ""pinyin"": ""['shu', 'zhi']"", ""nearest"": [""shu"", ""zhi""], ""minDis"": 0.4}",0
VE06000164,梳子,1618454746850T0603VE06000164VE000011618454933500,这是梳子,0,0,0,4,1,这是梳子,"['zhe', 'shi', 'shu', 'zi']",['shu-zi'],"{""word"": ""\u8fd9\u662f\u68b3\u5b50"", ""pinyin"": ""['zhe', 'shi', 'shu', 'zi']"", ""nearest"": [""shu"", ""zi""], ""minDis"": 0.0}",1
VE06000164,梳子,1618455059969T0601VE06000164VE000011618455257214,把梳子,0,0,0,3,1,把梳子,"['ba', 'shu', 'zi']",['shu-zi'],"{""word"": ""\u628a\u68b3\u5b50"", ""pinyin"": ""['ba', 'shu', 'zi']"", ""nearest"": [""shu"", ""zi""], ""minDis"": 0.0}",1
VE06000164,梳子,1618455677099T0604VE06000164VE000011618455810653,子,0,0,0,2,0,是啊,"['shi', 'a']",['shu-zi'],"{""word"": ""\u662f\u554a"", ""pinyin"": ""['shi', 'a']"", ""nearest"": [""shi"", ""a""], ""minDis"": 1.7000000000000002}",0
VE06000165,条,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,,['tiao'],{},-1
VE06000165,条,1341T0602VE06000165VE00970,/,0,1,0,0,0,不知道,"['bu', 'zhi', 'dao']",['tiao'],"{""word"": ""\u4e0d\u77e5\u9053"", ""pinyin"": ""['bu', 'zhi', 'dao']"", ""nearest"": [""dao""], ""minDis"": 1.9}",0
VE06000165,条,1342T0601VE06000165VE00970,一颗一颗的,0,0,0,1,0,一个一个,"['yi', 'ge', 'yi', 'ge']",['tiao'],"{""word"": ""\u4e00\u4e2a\u4e00\u4e2a"", ""pinyin"": ""['yi', 'ge', 'yi', 'ge']"", ""nearest"": [""yi""], ""minDis"": 3.0}",0
VE06000165,条,1348T0601VE06000165VE00970,是一个的,0,0,0,5,0,是一个的,"['shi', 'yi', 'ge', 'de']",['tiao'],"{""word"": ""\u662f\u4e00\u4e2a\u7684"", ""pinyin"": ""['shi', 'yi', 'ge', 'de']"", ""nearest"": [""yi""], ""minDis"": 3.0}",0
VE06000165,条,1618189717760T0602VE06000165VE009701618189913059,一个,0,0,0,5,0,一个,"['yi', 'ge']",['tiao'],"{""word"": ""\u4e00\u4e2a"", ""pinyin"": ""['yi', 'ge']"", ""nearest"": [""yi""], ""minDis"": 3.0}",0
VE06000165,条,1618190311406T0601VE06000165VE009701618190528205,/,0,0,0,0,0,,[''],['tiao'],{},-1
VE06000165,条,1618193735771T0602VE06000165VE009701618193901222,鱼是一粒一粒的小花片,0,0,0,5,0,鱼是一粒一粒的小花片,"['yu', 'shi', 'yi', 'li', 'yi', 'li', 'de', 'xiao', 'hua', 'pian']",['tiao'],"{""word"": ""\u9c7c\u662f\u4e00\u7c92\u4e00\u7c92\u7684\u5c0f\u82b1\u7247"", ""pinyin"": ""['yu', 'shi', 'yi', 'li', 'yi', 'li', 'de', 'xiao', 'hua', 'pian']"", ""nearest"": [""xiao""], ""minDis"": 1.0}",0
VE06000165,条,1618194328063T0601VE06000165VE009701618194451464,/,rui4yi1ze3,0,0,1,0,,[''],['tiao'],{},-1
VE06000165,条,1618196018573T0602VE06000165VE009701618196234381,一条一条,0,0,0,4,1,一条一条,"['yi', 'tiao', 'yi', 'tiao']",['tiao'],"{""word"": ""\u4e00\u6761\u4e00\u6761"", ""pinyin"": ""['yi', 'tiao', 'yi', 'tiao']"", ""nearest"": [""tiao""], ""minDis"": 0.0}",1
VE06000165,条,1618276501878T0601VE06000165VE009701618276673216,/,0,0,0,0,0,,[''],['tiao'],{},-1
VE06000165,条,1618279332680T0601VE06000165VE009701618279487176,鱼也是一颗一颗的,0,0,0,3,0,鱼也是一颗一颗的,"['yu', 'ye', 'shi', 'yi', 'ke', 'yi', 'ke', 'de']",['tiao'],"{""word"": ""\u9c7c\u4e5f\u662f\u4e00\u9897\u4e00\u9897\u7684"", ""pinyin"": ""['yu', 'ye', 'shi', 'yi', 'ke', 'yi', 'ke', 'de']"", ""nearest"": [""yi""], ""minDis"": 3.0}",0
VE06000165,条,1618279667480T0602VE06000165VE009701618279873324,一条一条的,0,0,0,5,1,一条一条的,"['yi', 'tiao', 'yi', 'tiao', 'de']",['tiao'],"{""word"": ""\u4e00\u6761\u4e00\u6761\u7684"", ""pinyin"": ""['yi', 'tiao', 'yi', 'tiao', 'de']"", ""nearest"": [""tiao""], ""minDis"": 0.0}",1
