图片ID,图片答案,音频ID,音频内容,使用拼音,包含志愿者声音,包含明显噪声,发音标准程度,认知正确性,讯飞中文语音测试结果,讯飞拼音
VE05000138,旧,1619142717660T0402VE05000138VE011901619142884043,1,,,,,0,这个跟鞋不一样,"['zhe', 'ge', 'gen', 'xie', 'bu', 'yi', 'yang']"
VE05000138,旧,1619142817322T0302VE05000138VE011901619143079426,0,,,,,0,就是说不知道是不是啊不知道是不是,"['jiu', 'shi', 'shuo', 'bu', 'zhi', 'dao', 'shi', 'bu', 'shi', 'a', 'bu', 'zhi', 'dao', 'shi', 'bu', 'shi']"
VE05000138,旧,1619144112081T0302VE05000138VE011901619144438886,0,,,,,0,嗯,['en']
VE05000138,旧,1619144882766T0302VE05000138VE011901619145153155,很旧,,,,4,1,唉呦,"['ai', 'you']"
VE05000138,旧,1619145056250T0302VE05000138VE011901619145308177,1,,,,,0,也是有，这是一个,"['ye', 'shi', 'you', 'zhe', 'shi', 'yi', 'ge']"
VE05000138,旧,1619145771806T0502VE05000138VE011901619145916962,旧,,,,3,1,就,['jiu']
VE05000138,旧,1619145921706T0402VE05000138VE011901619146100903,1,,,,,0,,['']
VE05000138,旧,1619146005719T0602VE05000138VE011901619146273051,很旧,,,,5,1,很旧,"['hen', 'jiu']"
VE05000138,旧,1619147343112T0602VE05000138VE011901619147481398,1,,,,,0,,['']
VE05000138,旧,1619147629090T0302VE05000138VE011901619148431222,0,,,,,0,好,['hao']
VE05000138,旧,1619151098317T0602VE05000138VE011901619151269735,1,,,,,0,嗯那个呢,"['en', 'na', 'ge', 'ni']"
VE05000138,旧,1619151171520T0602VE05000138VE011901619151368506,旧,,,,4,1,我就,"['wo', 'jiu']"
VE05000138,旧,1619157781789T0502VE05000138VE011901619158058824,1,,,,,0,我觉得他还是,"['wo', 'jue', 'de', 'ta', 'huan', 'shi']"
VE05000138,旧,1619159091331T0402VE05000138VE011901619159400168,1,,,,,0,,['']
VE05000138,旧,1619159287263T0402VE05000138VE011901619159485941,很脏,,,,4,0,很脏,"['hen', 'zang']"
VE05000138,旧,1619159307973T0402VE05000138VE011901619159559200,不新…,,1,,3,0,不行不行不行那是什么不行就？不行是就,"['bu', 'xing', 'bu', 'xing', 'bu', 'xing', 'na', 'shi', 'shen', 'me', 'bu', 'xing', 'jiu', 'bu', 'xing', 'shi', 'jiu']"
VE05000138,旧,1619159635156T0302VE05000138VE011901619159997530,0,,,,,0,那他们的那个什么？呢,"['na', 'ta', 'men', 'de', 'na', 'ge', 'shen', 'me', 'ni']"
VE05000138,旧,1619159685699T0302VE05000138VE011901619159911208,0,,,,,0,力量,"['li', 'liang']"
VE05000138,旧,1619160816668T0402VE05000138VE011901619161017327,0,,,,,0,这样子啊,"['zhe', 'yang', 'zi', 'a']"
VE05000139,听诊器,------------------------------------------------,--------------------,------------,--------------,------------,--------,----------,---------------------,
VE05000139,听诊器,1633T0501VE05000139VE00738,听诊器,,,,3,1,青春期,"['qing', 'chun', 'qi']"
VE05000139,听诊器,1640T0501VE05000139VE00738,1,,,,,0,嗯听不懂,"['en', 'ting', 'bu', 'dong']"
VE05000139,听诊器,1642T0601VE05000139VE00738,听诊器,,,,2,1,听讲了，谢谢,"['ting', 'jiang', 'le', 'xie', 'xie']"
VE05000139,听诊器,1651T0501VE05000139VE00738,0,,,,,0,第二十,"['di', 'er', 'shi']"
VE05000139,听诊器,1696T0501VE05000139VE00738,1,,,,,0,,['']
VE05000139,听诊器,1698T0601VE05000139VE00738,听诊器,,,,5,1,听听诊器,"['ting', 'ting', 'zhen', 'qi']"
VE05000139,听诊器,1729T0601VE05000139VE00738,0,,,,,0,全部都要去做一些东西,"['quan', 'bu', 'du', 'yao', 'qu', 'zuo', 'yi', 'xie', 'dong', 'xi']"
VE05000139,听诊器,1619085457825T0501VE05000139VE007381619085922721,0,,,,,0,这个直接把工人,"['zhe', 'ge', 'zhi', 'jie', 'ba', 'gong', 'ren']"
VE05000139,听诊器,1619142948991T0601VE05000139VE007381619143179719,1,,,,,0,这个呢是看一下哪一部舒服的地方，听诊器是感觉,"['zhe', 'ge', 'ni', 'shi', 'kan', 'yi', 'xia', 'na', 'yi', 'bu', 'shu', 'fu', 'de', 'di', 'fang', 'ting', 'zhen', 'qi', 'shi', 'gan', 'jue']"
VE05000139,听诊器,1619143106723T0501VE05000139VE007381619143309230,1,,,,,0,一,['yi']
VE05000139,听诊器,1619143638269T0601VE05000139VE007381619143959713,1,,,,,0,听声音的听声音的什么？它叫什么？呀听诊器,"['ting', 'sheng', 'yin', 'de', 'ting', 'sheng', 'yin', 'de', 'shen', 'me', 'ta', 'jiao', 'shen', 'me', 'ya', 'ting', 'zhen', 'qi']"
VE05000139,听诊器,1619147264566T0601VE05000139VE007381619147449259,1,,,,,0,你试试查一下,"['ni', 'shi', 'shi', 'cha', 'yi', 'xia']"
VE05000139,听诊器,1619150486548T0501VE05000139VE007381619150755197,1,,,,,0,的西瓜的嗯吃过嗯,"['de', 'xi', 'gua', 'de', 'en', 'chi', 'guo', 'en']"
VE05000139,听诊器,1619150766729T0501VE05000139VE007381619151091114,0,,,,,0,这扇门是开着,"['zhe', 'shan', 'men', 'shi', 'kai', 'zhao']"
VE05000139,听诊器,1619150769122T0501VE05000139VE007381619151017711,听心跳的,,,,4,0,听声笑了,"['ting', 'sheng', 'xiao', 'le']"
VE05000139,听诊器,1619162540937T0605VE05000139VE007381619162770174,0,,,,,0,,['']
VE06000140,邮递员,------------------------------------------------,--------------------,------------,--------------,------------,--------,----------,---------------------,
VE06000140,邮递员,1607T0603VE06000140VE00850,有你元,,,,4,0,有女人,"['you', 'nv', 'ren']"
VE06000140,邮递员,1648T0603VE06000140VE00850,在在在送信,,,,3,0,再再送再送戏,"['zai', 'zai', 'song', 'zai', 'song', 'xi']"
VE06000140,邮递员,1690T0603VE06000140VE00850,他是送信的,,,,3,0,他是邵氏的,"['ta', 'shi', 'shao', 'shi', 'de']"
VE06000140,邮递员,1619141495940T0603VE06000140VE008501619141793888,1,,,,,0,跟他背了个什么，手里拿了个什么刀，嗯他是谁，呢这个人是谁？对不对啊？,"['gen', 'ta', 'bei', 'le', 'ge', 'shen', 'me', 'shou', 'li', 'na', 'le', 'ge', 'shen', 'me', 'dao', 'en', 'ta', 'shi', 'shui', 'ni', 'zhe', 'ge', 'ren', 'shi', 'shui', 'dui', 'bu', 'dui', 'a']"
VE06000140,邮递员,1619151162643T0603VE06000140VE008501619151494558,他是送信员,,,,4,0,还是宋宋信元,"['huan', 'shi', 'song', 'song', 'xin', 'yuan']"
VE06000140,邮递员,1619151561817T0603VE06000140VE008501619151773210,0,,,,,0,,['']
VE06000140,邮递员,1619151818581T0603VE06000140VE008501619152091987,他是信封员,,,,4,0,他是西方元,"['ta', 'shi', 'xi', 'fang', 'yuan']"
VE06000141,聊天、谈话,------------------------------------------------,--------------------,------------,--------------,------------,--------,----------,---------------------,
VE06000141,聊天、谈话,1609T0604VE06000141VE00705,在玩游戏,,,,5,0,在玩游戏,"['zai', 'wan', 'you', 'xi']"
VE06000141,聊天、谈话,1636T0504VE06000141VE00705,1,,,,,0,谁知,"['shui', 'zhi']"
VE06000141,聊天、谈话,1645T0504VE06000141VE00705,聊天,,,,2,1,有些,"['you', 'xie']"
VE06000141,聊天、谈话,1655T0404VE06000141VE00705,他们在一起玩,,,,4,0,他们在一起玩,"['ta', 'men', 'zai', 'yi', 'qi', 'wan']"
VE06000141,聊天、谈话,1697T0504VE06000141VE00705,聊天,,,,2,1,天,['tian']
VE06000141,聊天、谈话,1619139303876T0404VE06000141VE007051619139765920,1,,,,,0,他们在等着吃饭嘛,"['ta', 'men', 'zai', 'deng', 'zhao', 'chi', 'fan', 'ma']"
VE06000141,聊天、谈话,1619140450795T0404VE06000141VE007051619140773809,0,,,,,0,嗯是他在做什么的，这个这个这个你喜欢,"['en', 'shi', 'ta', 'zai', 'zuo', 'shen', 'me', 'de', 'zhe', 'ge', 'zhe', 'ge', 'zhe', 'ge', 'ni', 'xi', 'huan']"
VE06000141,聊天、谈话,1619140774883T0604VE06000141VE007051619140941665,他们在聊天,,,,3,1,他们占两天,"['ta', 'men', 'zhan', 'liang', 'tian']"
VE06000141,聊天、谈话,1619141078429T0504VE06000141VE007051619141222587,玩,,,,4,0,玩儿,"['wan', 'er']"
VE06000141,聊天、谈话,1619141639151T0404VE06000141VE007051619141844761,0,,,,,0,他是他是谁？,"['ta', 'shi', 'ta', 'shi', 'shui']"
VE06000141,聊天、谈话,1619141790389T0304VE06000141VE007051619141970909,他们在讲话,,,,4,0,他们在讲话,"['ta', 'men', 'zai', 'jiang', 'hua']"
VE06000141,聊天、谈话,1619141817365T0304VE06000141VE007051619142053931,1,,,,,0,天天他们在他们在在在桌子上玩呢,"['tian', 'tian', 'ta', 'men', 'zai', 'ta', 'men', 'zai', 'zai', 'zai', 'zhuo', 'zi', 'shang', 'wan', 'ni']"
VE06000141,聊天、谈话,1619143073964T0504VE06000141VE007051619143331083,在讲话,,,,4,0,自己的货,"['zi', 'ji', 'de', 'huo']"
VE06000141,聊天、谈话,1619143494553T0404VE06000141VE007051619143718731,0,,,,,0,嗯说说话,"['en', 'shuo', 'shuo', 'hua']"
VE06000141,聊天、谈话,1619144024313T0304VE06000141VE007051619144386609,1,,,,,0,嗯他说这是什么？这是什么这是什么这是什么形状是黑色的？,"['en', 'ta', 'shuo', 'zhe', 'shi', 'shen', 'me', 'zhe', 'shi', 'shen', 'me', 'zhe', 'shi', 'shen', 'me', 'zhe', 'shi', 'shen', 'me', 'xing', 'zhuang', 'shi', 'hei', 'se', 'de']"
VE06000141,聊天、谈话,1619144248468T0404VE06000141VE007051619144460490,聊天吗,,,,3,1,嗯聊天嘛,"['en', 'liao', 'tian', 'ma']"
VE06000141,聊天、谈话,1619144432917T0604VE06000141VE007051619144675132,在聊天,,1,,3,1,他们在干嘛？在聊天啊,"['ta', 'men', 'zai', 'gan', 'ma', 'zai', 'liao', 'tian', 'a']"
VE06000141,聊天、谈话,1619146069733T0504VE06000141VE007051619146244240,0,,,,,0,是啊,"['shi', 'a']"
VE06000141,聊天、谈话,1619146546065T0604VE06000141VE007051619146727017,聊天,,,,5,1,聊天,"['liao', 'tian']"
VE06000141,聊天、谈话,1619146580306T0604VE06000141VE007051619146727875,在说话,,,,4,0,在说话,"['zai', 'shuo', 'hua']"
VE06000141,聊天、谈话,1619146620903T0304VE06000141VE007051619146879734,他们在说话,,,,4,0,他们在说话,"['ta', 'men', 'zai', 'shuo', 'hua']"
VE06000141,聊天、谈话,1619146972584T0404VE06000141VE007051619147182497,0,,,,,0,一个妹子好的，好像是怎么帮助的吗？大家好,"['yi', 'ge', 'mei', 'zi', 'hao', 'de', 'hao', 'xiang', 'shi', 'zen', 'me', 'bang', 'zhu', 'de', 'ma', 'da', 'jia', 'hao']"
VE06000141,聊天、谈话,1619151445887T0504VE06000141VE007051619151625224,在聊天,,,,4,1,在聊天吧,"['zai', 'liao', 'tian', 'ba']"
VE06000141,聊天、谈话,1619158576930T0404VE06000141VE007051619158782097,1,,,,,0,拉钩他们在干嘛？他们在劳工啊,"['la', 'gou', 'ta', 'men', 'zai', 'gan', 'ma', 'ta', 'men', 'zai', 'lao', 'gong', 'a']"
VE06000141,聊天、谈话,1619158627649T0404VE06000141VE007051619158932228,0,,,,,0,是,['shi']
VE06000141,聊天、谈话,1619162540937T0605VE06000141VE007051619163038915,0,,,,,0,,['']
VE06000142,复杂,------------------------------------------------,--------------------,------------,--------------,------------,--------,----------,---------------------,
VE06000142,复杂,1633T0501VE06000142VE00756,很难,,,,4,0,嗯很难,"['en', 'hen', 'nan']"
VE06000142,复杂,1634T0401VE06000142VE00756,不简单,,,,4,0,是什么？不简单,"['shi', 'shen', 'me', 'bu', 'jian', 'dan']"
VE06000142,复杂,1640T0501VE06000142VE00756,0,,,,,0,嗯,['en']
VE06000142,复杂,1651T0501VE06000142VE00756,0,,,,,0,徐老师那边讲好了，好的好的，谢谢，有多少个,"['xu', 'lao', 'shi', 'na', 'bian', 'jiang', 'hao', 'le', 'hao', 'de', 'hao', 'de', 'xie', 'xie', 'you', 'duo', 'shao', 'ge']"
VE06000142,复杂,1696T0501VE06000142VE00756,很难,,,,3,0,很难,"['hen', 'nan']"
VE06000142,复杂,1699T0401VE06000142VE00756,不简单,,,,3,0,不简单嗯,"['bu', 'jian', 'dan', 'en']"
VE06000142,复杂,1619058954412T0502VE06000142VE007561619059260064,很复杂,,,,5,1,很复杂,"['hen', 'fu', 'za']"
VE06000142,复杂,1619080829589T0503VE06000142VE007561619081196939,0,,,,,0,,['']
VE06000142,复杂,1619080829589T0603VE06000142VE007561619081304523,0,,,,,0,,['']
VE06000142,复杂,1619084456964T0503VE06000142VE007561619085075663,0,,,,,0,好好的,"['hao', 'hao', 'de']"
VE06000142,复杂,1619085458710T0502VE06000142VE007561619086081232,0,,,,,0,这两个同时填都行了吗？,"['zhe', 'liang', 'ge', 'tong', 'shi', 'tian', 'du', 'xing', 'le', 'ma']"
VE06000142,复杂,1619139254929T0401VE06000142VE007561619139427006,0,,,,,0,就这个,"['jiu', 'zhe', 'ge']"
VE06000142,复杂,1619140583323T0301VE06000142VE007561619140789012,0,,,,,0,嗯嗯嗯,"['en', 'en', 'en']"
VE06000142,复杂,1619140803288T0301VE06000142VE007561619140995088,不简单,,,,3,0,不简单,"['bu', 'jian', 'dan']"
VE06000142,复杂,1619141148243T0301VE06000142VE007561619141361512,迷宫,,,,2,0,也就那么多民工,"['ye', 'jiu', 'na', 'me', 'duo', 'min', 'gong']"
VE06000142,复杂,1619141591862T0401VE06000142VE007561619141784412,不简单,,,,4,0,目的呢,"['mu', 'de', 'ni']"
VE06000142,复杂,1619143106723T0501VE06000142VE007561619143239205,很难,,,,4,0,很难,"['hen', 'nan']"
VE06000142,复杂,1619143408938T0401VE06000142VE007561619143582988,1,,,,,0,要不要找他？,"['yao', 'bu', 'yao', 'zhao', 'ta']"
VE06000142,复杂,1619144282459T0401VE06000142VE007561619144454311,迷宫,,,,3,0,愚公,"['yu', 'gong']"
VE06000142,复杂,1619146399723T0301VE06000142VE007561619146608893,1,,,,,0,嗯那,"['en', 'na']"
VE06000142,复杂,1619146968290T0301VE06000142VE007561619147117516,不简单,,,,4,0,不简单,"['bu', 'jian', 'dan']"
VE06000142,复杂,1619150486548T0501VE06000142VE007561619150639350,1,,,,,0,这个图这个很简单，这个呢意图吧,"['zhe', 'ge', 'tu', 'zhe', 'ge', 'hen', 'jian', 'dan', 'zhe', 'ge', 'ni', 'yi', 'tu', 'ba']"
VE06000142,复杂,1619150766729T0501VE06000142VE007561619150998865,0,,,,,0,海很深，池塘的背心,"['hai', 'hen', 'shen', 'chi', 'tang', 'de', 'bei', 'xin']"
VE06000142,复杂,1619150769122T0501VE06000142VE007561619150926321,1,,,,,0,,['']
VE06000142,复杂,1619159898285T0301VE06000142VE007561619160048746,0,,,,,0,你可以了所以你们现在到,"['ni', 'ke', 'yi', 'le', 'suo', 'yi', 'ni', 'men', 'xian', 'zai', 'dao']"
VE06000142,复杂,1619159927555T0401VE06000142VE007561619160187552,很难,,,,3,0,,['']
VE06000142,复杂,1619160077023T0401VE06000142VE007561619160250693,很难,,,,3,0,很难,"['hen', 'nan']"
VE06000142,复杂,1619160188300T0401VE06000142VE007561619160384119,很难,,,,4,0,很难,"['hen', 'nan']"
VE06000142,复杂,1619160278071T0301VE06000142VE007561619160588247,1,,,,,0,就叫我去地图就去就去找,"['jiu', 'jiao', 'wo', 'qu', 'di', 'tu', 'jiu', 'qu', 'jiu', 'qu', 'zhao']"
VE06000142,复杂,1619160846656T0401VE06000142VE007561619161109519,1,,,,,0,,['']
VE06000142,复杂,1619162540937T0605VE06000142VE007561619163119281,0,,,,,0,,['']
VE06000144,柳树、杨柳,------------------------------------------------,--------------------,------------,--------------,------------,--------,----------,---------------------,
VE06000144,柳树、杨柳,1609T0604VE06000144VE00613,大树,,,,3,0,大树,"['da', 'shu']"
VE06000144,柳树、杨柳,1636T0504VE06000144VE00613,1,,,,,0,我说,"['wo', 'shuo']"
VE06000144,柳树、杨柳,1645T0504VE06000144VE00613,一个树,,,,3,0,一棵树,"['yi', 'ke', 'shu']"
VE06000144,柳树、杨柳,1655T0404VE06000144VE00613,树,,,,4,0,,['']
VE06000144,柳树、杨柳,1697T0504VE06000144VE00613,0,,,,,0,嗯嗯嗯,"['en', 'en', 'en']"
VE06000144,柳树、杨柳,1619139303876T0404VE06000144VE006131619139781250,树,,,,4,0,数不行了吗？,"['shu', 'bu', 'xing', 'le', 'ma']"
VE06000144,柳树、杨柳,1619140450795T0404VE06000144VE006131619140792213,树,,,,3,0,不,['bu']
VE06000144,柳树、杨柳,1619140774883T0604VE06000144VE006131619140957122,树…,,1,,3,0,我什么数？呢不知道好,"['wo', 'shen', 'me', 'shu', 'ni', 'bu', 'zhi', 'dao', 'hao']"
VE06000144,柳树、杨柳,1619141078429T0504VE06000144VE006131619141229531,树,,,,4,0,,['']
VE06000144,柳树、杨柳,1619141639151T0404VE06000144VE006131619141856240,树,,,,3,0,,['']
VE06000144,柳树、杨柳,1619141790389T0304VE06000144VE006131619141981034,这是柳树,,,,5,1,这是柳树,"['zhe', 'shi', 'liu', 'shu']"
VE06000144,柳树、杨柳,1619141817365T0304VE06000144VE006131619142066645,一个树,,,,4,0,一个数目,"['yi', 'ge', 'shu', 'mu']"
VE06000144,柳树、杨柳,1619143073964T0504VE06000144VE006131619143339625,树,,,,3,0,,['']
VE06000144,柳树、杨柳,1619143494553T0404VE06000144VE006131619143731159,0,,,,,0,,['']
VE06000144,柳树、杨柳,1619144024313T0304VE06000144VE006131619144408500,大树,,,,3,0,我爸说,"['wo', 'ba', 'shuo']"
VE06000144,柳树、杨柳,1619144248468T0404VE06000144VE006131619144471278,1,,,,,0,嗯初五,"['en', 'chu', 'wu']"
VE06000144,柳树、杨柳,1619144432917T0604VE06000144VE006131619144687947,1,,1,,,0,什么树呀看它有垂下来的，这是什么树？啊这种树我没见过,"['shen', 'me', 'shu', 'ya', 'kan', 'ta', 'you', 'chui', 'xia', 'lai', 'de', 'zhe', 'shi', 'shen', 'me', 'shu', 'a', 'zhe', 'zhong', 'shu', 'wo', 'mei', 'jian', 'guo']"
VE06000144,柳树、杨柳,1619146069733T0504VE06000144VE006131619146255299,树,,,,4,0,树,['shu']
VE06000144,柳树、杨柳,1619146546065T0604VE06000144VE006131619146736827,1,,,,,0,唉我记得好像就是刘树,"['ai', 'wo', 'ji', 'de', 'hao', 'xiang', 'jiu', 'shi', 'liu', 'shu']"
VE06000144,柳树、杨柳,1619146580306T0604VE06000144VE006131619146740138,大树,,,,3,0,大树,"['da', 'shu']"
VE06000144,柳树、杨柳,1619146620903T0304VE06000144VE006131619146893120,0,,,,,0,这,['zhe']
VE06000144,柳树、杨柳,1619146972584T0404VE06000144VE006131619147195029,树,,,,2,0,不,['bu']
VE06000144,柳树、杨柳,1619151445887T0504VE06000144VE006131619151634459,0,,,,,0,,['']
VE06000144,柳树、杨柳,1619158576930T0404VE06000144VE006131619158808923,1,,1,,,0,树啊什么树知道吗？很长的树柳树柳树,"['shu', 'a', 'shen', 'me', 'shu', 'zhi', 'dao', 'ma', 'hen', 'chang', 'de', 'shu', 'liu', 'shu', 'liu', 'shu']"
VE06000144,柳树、杨柳,1619158627649T0404VE06000144VE006131619158948629,树,,,,2,0,噢,['o']
VE06000145,帐篷,------------------------------------------------,--------------------,------------,--------------,------------,--------,----------,---------------------,
VE06000145,帐篷,1619080829589T0603VE06000145VE007931619081344586,0,,,,,0,你有可能等一会我再去看看他们这个题目是他们人,"['ni', 'you', 'ke', 'neng', 'deng', 'yi', 'hui', 'wo', 'zai', 'qu', 'kan', 'kan', 'ta', 'men', 'zhe', 'ge', 'ti', 'mu', 'shi', 'ta', 'men', 'ren']"
VE06000146,面孔、脸,------------------------------------------------,--------------------,------------,--------------,------------,--------,----------,---------------------,
VE06000146,面孔、脸,1607T0603VE06000146VE01010,1,,,,,0,小鸟,"['xiao', 'niao']"
VE06000146,面孔、脸,1608T0503VE06000146VE01010,0,,,,,0,这是什么？把该的人对人的什么？,"['zhe', 'shi', 'shen', 'me', 'ba', 'gai', 'de', 'ren', 'dui', 'ren', 'de', 'shen', 'me']"
VE06000146,面孔、脸,1635T0503VE06000146VE01010,头,,,,2,0,好,['hao']
VE06000146,面孔、脸,1637T0503VE06000146VE01010,这是人头,,,,3,0,就是人头,"['jiu', 'shi', 'ren', 'tou']"
VE06000146,面孔、脸,1648T0603VE06000146VE01010,人的头,,,,3,0,一个人的头,"['yi', 'ge', 'ren', 'de', 'tou']"
VE06000146,面孔、脸,1656T0403VE06000146VE01010,1,,,,,0,私聊,"['si', 'liao']"
VE06000146,面孔、脸,1690T0603VE06000146VE01010,人,,,,2,0,盐,['yan']
VE06000146,面孔、脸,1703T0503VE06000146VE01010,1,,,,,0,但是我也不知道,"['dan', 'shi', 'wo', 'ye', 'bu', 'zhi', 'dao']"
VE06000146,面孔、脸,1619139604818T0403VE06000146VE010101619139750736,1,,,,,0,这个不开心这个不开心,"['zhe', 'ge', 'bu', 'kai', 'xin', 'zhe', 'ge', 'bu', 'kai', 'xin']"
VE06000146,面孔、脸,1619139815024T0403VE06000146VE010101619140059201,0,,,,,0,上诉人,"['shang', 'su', 'ren']"
VE06000146,面孔、脸,1619141495940T0603VE06000146VE010101619141648188,0,,,,,0,头发头发这一整个是什么？头啊,"['tou', 'fa', 'tou', 'fa', 'zhe', 'yi', 'zheng', 'ge', 'shi', 'shen', 'me', 'tou', 'a']"
VE06000146,面孔、脸,1619142316969T0303VE06000146VE010101619142422566,0,,,,,0,嗯,['en']
VE06000146,面孔、脸,1619142537825T0403VE06000146VE010101619142687362,1,,1,,,0,这是什么？头？,"['zhe', 'shi', 'shen', 'me', 'tou']"
VE06000146,面孔、脸,1619142962567T0303VE06000146VE010101619143110853,1,,,,,0,八,['ba']
VE06000146,面孔、脸,1619143370389T0303VE06000146VE010101619143510071,1,,,,,0,你这是这是鼻子，这是眼睛这是眼睛，这是眉毛这些口号外面叫矮波，这是矮波就是就是脖子,"['ni', 'zhe', 'shi', 'zhe', 'shi', 'bi', 'zi', 'zhe', 'shi', 'yan', 'jing', 'zhe', 'shi', 'yan', 'jing', 'zhe', 'shi', 'mei', 'mao', 'zhe', 'xie', 'kou', 'hao', 'wai', 'mian', 'jiao', 'ai', 'bo', 'zhe', 'shi', 'ai', 'bo', 'jiu', 'shi', 'jiu', 'shi', 'bo', 'zi']"
VE06000146,面孔、脸,1619143827338T0503VE06000146VE010101619144038732,嘴巴,,,,2,0,对吧？,"['dui', 'ba']"
VE06000146,面孔、脸,1619143861114T0503VE06000146VE010101619144021089,1,,,,,0,一个人,"['yi', 'ge', 'ren']"
VE06000146,面孔、脸,1619145266984T0503VE06000146VE010101619145455196,1,,1,,,0,现在现在这是个啥这脸？,"['xian', 'zai', 'xian', 'zai', 'zhe', 'shi', 'ge', 'sha', 'zhe', 'lian']"
VE06000146,面孔、脸,1619145844860T0403VE06000146VE010101619145971467,人,,,,4,0,人,['ren']
VE06000146,面孔、脸,1619145854781T0303VE06000146VE010101619146092085,0,,,,,0,嗯就是头,"['en', 'jiu', 'shi', 'tou']"
VE06000146,面孔、脸,1619146370165T0403VE06000146VE010101619146494533,脸,,,,4,1,脸,['lian']
VE06000146,面孔、脸,1619146985861T0603VE06000146VE010101619147112730,这是一个女孩子女生的头,,,,4,0,是这这是一个女孩子女生的头,"['shi', 'zhe', 'zhe', 'shi', 'yi', 'ge', 'nv', 'hai', 'zi', 'nv', 'sheng', 'de', 'tou']"
VE06000146,面孔、脸,1619151162643T0603VE06000146VE010101619151358977,脸,,,,4,1,脸,['lian']
VE06000146,面孔、脸,1619151561817T0603VE06000146VE010101619151699342,头,,,,2,0,然后头,"['ran', 'hou', 'tou']"
VE06000146,面孔、脸,1619151774789T0503VE06000146VE010101619151892311,0,,,,,0,依据,"['yi', 'ju']"
VE06000146,面孔、脸,1619151818581T0603VE06000146VE010101619151951494,这是脸,,,,3,1,这是你,"['zhe', 'shi', 'ni']"
VE06000146,面孔、脸,1619151922067T0503VE06000146VE010101619152045644,0,,,,,0,不是,"['bu', 'shi']"
VE06000146,面孔、脸,1619152468113T0403VE06000146VE010101619152752955,0,,,,,0,,['']
VE06000146,面孔、脸,1619158434621T0503VE06000146VE010101619158764279,0,,,,,0,在哪儿？,"['zai', 'na', 'er']"
VE06000146,面孔、脸,1619158454553T0303VE06000146VE010101619158770191,0,,,,,0,人家,"['ren', 'jia']"
VE06000146,面孔、脸,1619159108358T0403VE06000146VE010101619159308810,0,,,,,0,嗯,['en']
VE06000146,面孔、脸,1619160121792T0403VE06000146VE010101619160264378,0,,,,,0,嗯这是这是什么？人的什么部位啊嗯部？的什么？不,"['en', 'zhe', 'shi', 'zhe', 'shi', 'shen', 'me', 'ren', 'de', 'shen', 'me', 'bu', 'wei', 'a', 'en', 'bu', 'de', 'shen', 'me', 'bu']"
VE06000146,面孔、脸,1619160775255T0303VE06000146VE010101619160930813,头,,,,3,0,好,['hao']
VE06000147,天鹅,------------------------------------------------,--------------------,------------,--------------,------------,--------,----------,---------------------,
VE06000147,天鹅,1630T0505VE06000147VE00216,天鹅,,,,5,1,天鹅,"['tian', 'e']"
VE06000147,天鹅,1639T0505VE06000147VE00216,小鸭子,,,,4,0,小鸭子,"['xiao', 'ya', 'zi']"
VE06000147,天鹅,1650T0605VE06000147VE00216,白鹅,,,,4,0,白鹅,"['bai', 'e']"
VE06000147,天鹅,1653T0505VE06000147VE00216,鹅,,,,4,0,额,['e']
VE06000147,天鹅,1658T0305VE06000147VE00216,鸽子,,,,3,0,鸽子,"['ge', 'zi']"
VE06000147,天鹅,1688T0605VE06000147VE00216,0,,,,,0,嗯,['en']
VE06000147,天鹅,1619139009901T0605VE06000147VE002161619139236549,是天鹅,,1,,4,1,这是，天鹅,"['zhe', 'shi', 'tian', 'e']"
VE06000147,天鹅,1619139362036T0505VE06000147VE002161619139590989,天鹅,,,,5,1,天鹅,"['tian', 'e']"
VE06000147,天鹅,1619139674735T0305VE06000147VE002161619140063951,鹅,,,,3,0,嗯和,"['en', 'he']"
VE06000147,天鹅,1619139998071T0405VE06000147VE002161619140181375,是天鹅,,,,4,1,只天鹅,"['zhi', 'tian', 'e']"
VE06000147,天鹅,1619140177098T0505VE06000147VE002161619140555796,1,,,,,0,这是什么？呀鸭子,"['zhe', 'shi', 'shen', 'me', 'ya', 'ya', 'zi']"
VE06000147,天鹅,1619141317920T0505VE06000147VE002161619141534178,鹅,,,,4,0,额,['e']
VE06000147,天鹅,1619141757575T0405VE06000147VE002161619141978341,鸭子,,,,4,0,鸭子,"['ya', 'zi']"
VE06000147,天鹅,1619142411224T0305VE06000147VE002161619142651129,1,,,,,0,清水恋,"['qing', 'shui', 'lian']"
VE06000147,天鹅,1619144180422T0305VE06000147VE002161619144439576,鹅,,,,4,0,额,['e']
VE06000147,天鹅,1619144815875T0305VE06000147VE002161619145042743,0,,,,,0,嗯,['en']
VE06000147,天鹅,1619145146929T0605VE06000147VE002161619145350622,鹅,,,,4,0,我,['wo']
VE06000147,天鹅,1619145327067T0405VE06000147VE002161619145570560,鹅,,,,3,0,嗯,['en']
VE06000147,天鹅,1619145438274T0305VE06000147VE002161619145637099,白天鹅,,,,4,1,白天鹅,"['bai', 'tian', 'e']"
VE06000147,天鹅,1619147428694T0405VE06000147VE002161619147679616,鹅,,,,3,0,和,['he']
VE06000147,天鹅,1619147576576T0605VE06000147VE002161619147735029,天鹅,,,,4,1,天鹅,"['tian', 'e']"
